panel_id,perturbed_gene_id,e189_perturbation_role,reserved_random_pair_donor,reserved_random_pair_state,candidate_train_context_order,selection_sha256
H02,ENSG00000184221,SEEN_PERTURBATION,CE0010866,Stim48hr,CE0010866::Rest|CE0010866::Stim8hr|CE0006864::Stim8hr|CE0006864::Rest|CE0006864::Stim48hr,e1ed6c28bdc0439936373cf1292ba316ccdf223d7727636f411a7e5fc0c1ac9d
H02,ENSG00000185973,SEEN_PERTURBATION,CE0006864,Stim8hr,CE0006864::Stim48hr|CE0010866::Stim48hr|CE0006864::Rest|CE0010866::Rest|CE0010866::Stim8hr,bd29d3903ce89dbbacb619d25aa4882ecc714e39e7c5265fae049604d8105479
H02,ENSG00000187260,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0010866::Rest|CE0006864::Rest|CE0006864::Stim8hr|CE0010866::Stim8hr|CE0010866::Stim48hr,dd60349d69ab0f9768b75da326866bf651d5bc7e49a41e8adfc30f74c382884e
H02,ENSG00000188215,SEEN_PERTURBATION,CE0010866,Rest,CE0006864::Rest|CE0006864::Stim8hr|CE0010866::Stim48hr|CE0010866::Stim8hr|CE0006864::Stim48hr,aa763cfb401a2a1c7a4e4b8ed6ad6422636bbbdc46e4e36b45ca7dda2cb51a1b
H02,ENSG00000188687,SEEN_PERTURBATION,CE0010866,Rest,CE0006864::Stim48hr|CE0010866::Stim48hr|CE0006864::Stim8hr|CE0006864::Rest|CE0010866::Stim8hr,8a1901bf1aeec819bba10b2222b27ab18fc3fc6e1e8c9e9506e0e9cceef12887
H02,ENSG00000188706,SEEN_PERTURBATION,CE0010866,Stim48hr,CE0010866::Rest|CE0006864::Rest|CE0006864::Stim48hr|CE0010866::Stim8hr|CE0006864::Stim8hr,3314589f624900e2224a632ee7cea2f0172798c09472deb5d596168f05dc0668
H02,ENSG00000197122,SEEN_PERTURBATION,CE0006864,Stim8hr,CE0006864::Stim48hr|CE0010866::Stim8hr|CE0010866::Rest|CE0010866::Stim48hr|CE0006864::Rest,fc91420ca6f237d9b8304e22ed5cbcc470782f73b0eb636be6c0c6dd631a2b34
H02,ENSG00000197535,SEEN_PERTURBATION,CE0010866,Stim8hr,CE0010866::Rest|CE0006864::Stim8hr|CE0006864::Stim48hr|CE0006864::Rest|CE0010866::Stim48hr,f710f1ee6f1e74a32df1a981e43f199a64cc6c9dccf5563bba4ce0c51dd70ab2
H02,ENSG00000197629,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0006864::Rest|CE0006864::Stim8hr|CE0010866::Stim8hr|CE0010866::Stim48hr|CE0010866::Rest,6bd10d5b7fff4abe26e445545e5d5614befcfc064837b78a00154833e6da05b4
H02,ENSG00000197935,SEEN_PERTURBATION,CE0006864,Rest,CE0010866::Stim48hr|CE0010866::Stim8hr|CE0006864::Stim8hr|CE0006864::Stim48hr|CE0010866::Rest,1e5d1b206dc3dda8e040be9fe1270bd8849ae2ed4916b7481302b0396477a364
H02,ENSG00000198265,SEEN_PERTURBATION,CE0010866,Rest,CE0010866::Stim8hr|CE0010866::Stim48hr|CE0006864::Rest|CE0006864::Stim48hr|CE0006864::Stim8hr,bb5be1e35f3a526ec69b5173fde5e6e1a7f630308e43f3d817fb6ac09e50e87b
H02,ENSG00000198799,SEEN_PERTURBATION,CE0010866,Rest,CE0006864::Stim48hr|CE0010866::Stim8hr|CE0010866::Stim48hr|CE0006864::Rest|CE0006864::Stim8hr,a7c9b3edf3f6348e10b2b098ea73381889225fea64f8a82035db3f644003bb88
H02,ENSG00000204186,SEEN_PERTURBATION,CE0006864,Rest,CE0006864::Stim48hr|CE0010866::Rest|CE0010866::Stim48hr|CE0010866::Stim8hr|CE0006864::Stim8hr,aca00e873442305d822bef6925a2b46913aafd82bd31e5b633284a86b0a37801
H02,ENSG00000205531,SEEN_PERTURBATION,CE0010866,Rest,CE0006864::Stim48hr|CE0006864::Rest|CE0010866::Stim48hr|CE0010866::Stim8hr|CE0006864::Stim8hr,5dd1458c607a4d0f3f619da3e8e9bb25cd770f0f2e18cd248397384c249ce81a
H02,ENSG00000214872,SEEN_PERTURBATION,CE0010866,Rest,CE0006864::Rest|CE0010866::Stim8hr|CE0010866::Stim48hr|CE0006864::Stim48hr|CE0006864::Stim8hr,9e8e8965ca331b584c8ebb200c8d173bfbed76080bb96b1e1dc44811ff56b4d8
H02,ENSG00000214954,SEEN_PERTURBATION,CE0006864,Rest,CE0010866::Stim48hr|CE0006864::Stim8hr|CE0010866::Stim8hr|CE0006864::Stim48hr|CE0010866::Rest,cdb2f686e7de33eaa6e067c6f79ff4885f800b998da64ba961aa153e3266d1ec
H02,ENSG00000235608,SEEN_PERTURBATION,CE0010866,Rest,CE0006864::Stim48hr|CE0006864::Rest|CE0010866::Stim48hr|CE0006864::Stim8hr|CE0010866::Stim8hr,552320b4b96ebaee65ef59fecfad2f6f96b062b3efa19647a8042208ae8ae124
H02,ENSG00000248905,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0006864::Rest|CE0010866::Stim48hr|CE0006864::Stim8hr|CE0010866::Stim8hr|CE0010866::Rest,af5240b19f96a5b16b25c4ce49229a54f02b6645bc133ef5c483230e70b9014a
H02,ENSG00000249961,SEEN_PERTURBATION,CE0010866,Stim48hr,CE0006864::Stim48hr|CE0010866::Rest|CE0006864::Rest|CE0010866::Stim8hr|CE0006864::Stim8hr,eba30dc895bd1d5b9e01de582e8f29ed938b9695a228ba193fac30385620c268
H02,ENSG00000256771,SEEN_PERTURBATION,CE0010866,Rest,CE0010866::Stim48hr|CE0006864::Stim48hr|CE0006864::Rest|CE0010866::Stim8hr|CE0006864::Stim8hr,fdeaa2e887084fa39c684fd1b150fb9c2b994112d9b157152448093ee343bbf2
H02,ENSG00000272325,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0010866::Rest|CE0010866::Stim48hr|CE0006864::Stim8hr|CE0006864::Rest|CE0010866::Stim8hr,2a27c5a9cc0dd3846238cd80e7065e698ccd9be62c117e45102ec289051a4633
H02,ENSG00000004468,UNSEEN_PERTURBATION,,,,dfe6d8c5261dbef9cb5a1613add1b3ef03b58f5aef75ab902a8b06df209a2253
H02,ENSG00000005448,UNSEEN_PERTURBATION,,,,2ad2c669bdc0e6a3a438e4d115c1fc485b2750a06a219f8c2fd724de62e3dc83
H02,ENSG00000048991,UNSEEN_PERTURBATION,,,,ff2a896c8c4f7e0e67b1aae649de33dc33e7a7fe4e1e9bfd022a3f2e582019ab
H02,ENSG00000067182,UNSEEN_PERTURBATION,,,,06021b5fd70288a7d3e8331285f098c70af062d2a8bc2aef15a102699cfbb158
H02,ENSG00000079335,UNSEEN_PERTURBATION,,,,6d670ecb711f4f4ded76d589c29afc326f82dff539b32ed0e7a46ae4d29a1696
H02,ENSG00000090924,UNSEEN_PERTURBATION,,,,7e2f141b7a12eea409258083ef695632af782472f95a7392c93ea89f1cbea76d
H02,ENSG00000091513,UNSEEN_PERTURBATION,,,,10dd144cdb7d141de4a4a5e018eed8eb743a293ff38133a7c6a6d00afe585d9f
H02,ENSG00000105649,UNSEEN_PERTURBATION,,,,d8714bb32a3c426c0a623e93465b7b224e5002b0239658581cca746e50a6f3ac
H02,ENSG00000105738,UNSEEN_PERTURBATION,,,,2a7e0edbb3f47ee38fd7368243a5922f05707001d629940e88436c76cac1daad
H02,ENSG00000107859,UNSEEN_PERTURBATION,,,,a84864a21fcce6137ea111102ed78c0c8997b970f57fc73c5bbcff288e393263
H02,ENSG00000110171,UNSEEN_PERTURBATION,,,,cfe0ad5ecdf275de59bb73c267902f18fa00173c39c6c1339f7c418143558f47
H02,ENSG00000111247,UNSEEN_PERTURBATION,,,,0806124aacddf27617ed4b64312b6676ee4d0b6aed4f1d081157b9cdebf83c37
H02,ENSG00000116016,UNSEEN_PERTURBATION,,,,cfb864f1a5b67dcbdb22b684928d3fc692a7182daa1fdb8690a7e1a221bee0cd
H02,ENSG00000117450,UNSEEN_PERTURBATION,,,,c6a942473c9e78c9dcd5689cec8107f2cbc7cd3ed19960e29625a9e92555244b
H02,ENSG00000117480,UNSEEN_PERTURBATION,,,,ee38431aa3fd7620f9e4b0df1a2d62f2c0737668fae10c04ecf46e0ee86a63df
H02,ENSG00000120885,UNSEEN_PERTURBATION,,,,8065a368089492ebf00710a920cdc77aa984b6e8fa0fa66ecc35540e3958e1b5
H02,ENSG00000124535,UNSEEN_PERTURBATION,,,,ac5bf31ab875c5221e36db4ac4b83873758f295155e706722adadd9b711505cb
H02,ENSG00000125457,UNSEEN_PERTURBATION,,,,940b4ec151af333d096f773eae0ecec5d9a97f101c9f31640e9502506b0b807d
H02,ENSG00000128891,UNSEEN_PERTURBATION,,,,96d877ce353f462a30a0f3e1ebc3e9b9b4d0877384657fd25f1b8dbe9d5470d8
H02,ENSG00000138107,UNSEEN_PERTURBATION,,,,1285300d8bc61eb0d58f8152156e0302879d163ec47a85e32ae79cc51f6aa3ef
H02,ENSG00000139921,UNSEEN_PERTURBATION,,,,1ef8d21473e5bfe5f50440b5a391de6216d4f4bf179125563f2203b5c7a8b32f
H02,ENSG00000143398,UNSEEN_PERTURBATION,,,,ac1aef82a71c035fc8f7e4f0a63656ce1e701cfb2a64f0364c81686ee6b74ce9
H02,ENSG00000145687,UNSEEN_PERTURBATION,,,,dfdaf8b1448d15522d8ff75f92ada5f5fead0947b877ca001a6cb35083a19a98
H02,ENSG00000156875,UNSEEN_PERTURBATION,,,,aec406525ba9705b6ad16ad7bbfeb75d272c5120beb4ce99c6cc0babb48f1e0a
H02,ENSG00000157326,UNSEEN_PERTURBATION,,,,3d83fe290b78871efa467ae279a05c751b2caeeaf6a5707e3d9e13ab9a8fd95b
H02,ENSG00000163235,UNSEEN_PERTURBATION,,,,4956fdd34eddfacdd410430d63778c76a889dedd61c1e15f358a9069bcf13777
H02,ENSG00000164252,UNSEEN_PERTURBATION,,,,30389de1cf62d0da0a2e58500f624c43fec59afd4ef108564f79d708ce399fcc
H02,ENSG00000168894,UNSEEN_PERTURBATION,,,,a8fabb4d24db2fa5edfb0def19375e8f7b28a1233e3e6200de0ffd3623c2da3c
H02,ENSG00000173039,UNSEEN_PERTURBATION,,,,4bf75d573b1e863c0ed82d5d52ccd42225c428e0819e2cba8d7464276295f69f
H02,ENSG00000173517,UNSEEN_PERTURBATION,,,,0f81ffbd3594c9d92146228a1ac54825c425619aeb234054e9c8c32dcc7ec27c
H02,ENSG00000175793,UNSEEN_PERTURBATION,,,,57ca742d092ac66586e6143df42a68477814a09d5ce43120a16625452722caf8
H02,ENSG00000179222,UNSEEN_PERTURBATION,,,,fd9077d5303bc71cf471881e9f5f408a85fd6977c12d1f4f0e0e98dddbb1ccee
H02,ENSG00000182858,UNSEEN_PERTURBATION,,,,ee5082071577a1098220bdad6c580f6c30e6b0fead3caac0a5da1baedf8645f8
H02,ENSG00000183160,UNSEEN_PERTURBATION,,,,67d29e54fc7e024d697861ab42ca817705199d4f357948a51246714f858e67ce
H02,ENSG00000184302,UNSEEN_PERTURBATION,,,,a4479086ba2f89a47022f81562d6173f028d29d0607937ece361be3883d4f68b
H02,ENSG00000187531,UNSEEN_PERTURBATION,,,,3346864cd6aa1085f4c9bbf19010aac52a437c00e50ea97a091a4b781c75a5cd
H02,ENSG00000187595,UNSEEN_PERTURBATION,,,,d5d85fc707840ce1c4be010fd7d96950e099fb121556465a0f48c1b90c6e7211
H02,ENSG00000213639,UNSEEN_PERTURBATION,,,,853bbf15d5fb9723e5c092b97bdd243d92c0878bcc61d88c9c6209400084df56
H02,ENSG00000255423,UNSEEN_PERTURBATION,,,,9ca1aae22a03a716d1fc17768616909cba732ee22d80fb958878beb4a374ee6f
H02,ENSG00000273514,UNSEEN_PERTURBATION,,,,626423cf74ebc34cd30ecd8e64bff1ff994aef51e01528eb00035f415c8612f9
