e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
444,H03,44,ENSG00000116473,RAP1A,2,RAP1A-1+RAP1A-2,True,RAP1A,True,True,RAP1A,True,True,836350ae0301a2b4ef06613d03df89127a06566a72e8152357699178a8cd1b5a,478a62786f46ca0086616c7bbeeacbecfc1aa8a7a16037349d477948fe6e817f,265eaf0f09b7e1c8c538a4fa18a1e4b211d876bf2c0b3e57dcf7c103355447b9,2822e3844aaed5f9543e614ed281b43b0fd2a00eca2fa132e9ae0ac2219a49cb,COLUMN_UNSEEN,9440330752d73fdbc44d647b8af52e21be8f8e3382522ee79ef15d919a572503,EVALUATION_80PCT,0,True,False
445,H03,45,ENSG00000099338,CATSPERG,2,CATSPERG-1+CATSPERG-2,True,CATSPERG,True,True,CATSPERG,True,True,cf396da97798eaf86d57c4aa861c42ccf77200491e179fd2d35bec7c85bc0866,0176864093325e6651c174806116a8aaa9a96dfbf9904ed395a2e6acf042c829,2669500027780cf4d4f05b8b88ad0efecaac04b8ecb4e6dd11f3096af5cad7da,a82bedb1a505a93cb6c5519fb40867c2481de54dfcb093c6f5a68ad3901fbccd,DONOR_UNSEEN_ONLY,40e3d1d6aa124545ca1b24e44d8694155a52486167389967f50359487f67c6c5,EVALUATION_80PCT,6,True,False
446,H03,46,ENSG00000132530,XAF1,2,XAF1-1+XAF1-2,True,XAF1,True,True,XAF1,True,True,805cb90938ad5468b229aa4e44b79bfac93f580345d9ac9809506fc46d34396f,a10598b872f050cbd53129f8b2a1c527659e18de8b76e6d3cb81723315794004,267db00117f6d5ffac783c03197ca0e78453074c878979ce5b4135ef5b56da37,b3ebde285b93ef52f97453e281fcbf5d5059b42a1ab8f6857dcb0014974099fc,DONOR_UNSEEN_ONLY,38492973b2ff7444359261b642e832a22ef3b386cbdf0868f9a51a86ee68efff,EVALUATION_80PCT,6,True,False
447,H03,47,ENSG00000109686,SH3D19,2,SH3D19-1+SH3D19-2,True,SH3D19,True,True,SH3D19,True,True,c1f282d65b015df3410e0bfe5af93fface0af10dd8d4f4773466706d7e361287,ad6ea0e35714dc1041fde19658666be459d8e7804e32393d2f0509a35a4ca2d1,268c7847598d5c64a5a9d2f53131baab357f9ec415e1d051546e79b766a6a220,d5c9961d9f9ad5418c2da998f5c35682319ba102d9e5eb3428d17e4195bc7681,DONOR_UNSEEN_ONLY,51ee989f44bc8c304e3f16f95b87a656a802412dd6d463e780cb705e4fce0445,EVALUATION_80PCT,6,True,False
448,H03,48,ENSG00000227345,PARG,2,PARG-1+PARG-2,True,PARG,True,True,PARG,True,True,549d19ce5e37235dda1948a3a7a8a1a12b5ee5506ffb3644742d9b18ccb4f1d1,2b38eacaf16c673a5cc10a5a91e57374359a97181f40189c9cfa05ed82f0e423,26a28e4e035254e71b0703dbbf2a1cbae66d0b8ab061f3711a1f94d49bec9676,5d476244d6d92817ec869226461eded08e9880a3b7f80ed86898d47c4a0ab9d3,DONOR_UNSEEN_ONLY,8b0d2442a41e13e357c087a5d03eab027f6bcf21ce2201b5a761874081967015,EVALUATION_80PCT,6,True,False
449,H03,49,ENSG00000240891,PLCXD2,2,PLCXD2-1+PLCXD2-2,True,PLCXD2,True,True,PLCXD2,True,True,08b9efc1afc69e321980c14db1532276b3f029abbdd1a82ee645a06def6da0de,aeee7b8b3d6415b5701ee12e8e75b876c9b5394ec6314c3e51074fb836733200,26fd0c988290782fa008b20dd8944e2bac645f2e0894d30d15a408004200796b,14126a2e8765de26fb23401a7ee295315310cf6c0ebae578ae933288c36c9395,COLUMN_UNSEEN,059b8603749928bb4c57fa7719aca8c4948efa96714d2f42602f8b2b493c31bb,CALIBRATION_20PCT,0,True,False
450,H03,50,ENSG00000186790,FOXE3,2,FOXE3-1+FOXE3-2,True,FOXE3,True,True,FOXE3,True,True,7393c99df8b7f7b3d5144682e07aaa5489d67dccf707ddfef29e860ad4a4c416,46a16a6ac18e45b7d58a4ece58823d68f7cf9bfc98aadb991b0faed9453387a1,2703fa67dce09b1cacf6ba81c8a077efa0b687c9c3664cdc1a44dd82ce047576,769d5b39ae2c8ae2ec7bd8cbaa7a7f67afcc00b31b2c62537a28829c2954acaf,DONOR_UNSEEN_ONLY,5dde29d5b627ff7a91938b8a84cb7e9694240d0c732d9778c4e5a69ef713d42c,EVALUATION_80PCT,6,True,False
451,H03,51,ENSG00000155324,GRAMD2B,2,GRAMD2B-1+GRAMD2B-2,True,GRAMD2B,True,True,GRAMD2B,True,True,c8cb1d359a955f1b07b1fcab44bbf4c534d9402bfc7660bba2814d8e2108cbaa,9069604cf94af15220b10c4e98ed155b481c142837952d7bea9a1b50fa2da1fc,2718c91d7137dec6542c01c993f1e01352c8c0ff4ba8236528c3782edd21f07f,7cc68ba48a8f42e66d4bbeada30a7ac7edffb67acab7a41f45fccb219f336147,DONOR_UNSEEN_ONLY,ffd9adb95095f3486291d1ec02815b46b30347563ffae7224dd1d51a9fef47e1,EVALUATION_80PCT,6,True,False
452,H03,52,ENSG00000145604,SKP2,2,SKP2-1+SKP2-2,True,SKP2,True,True,SKP2,True,True,be70472fe7324dd96ec391865e04707065b76992d57f0ccd03eb47f89c620427,44c93b22a4fb9f23d317ecb1c6327576377dc18b9f43f009a42b49d444ce358c,272cb572c9ada7c738ad9006ba69d2712ef1a6d181b1f4bea2ad18762c45c8e5,b762e6117138286d67cd46cf75cc94b3b6c3916be6e43af94161989d72e3e050,DONOR_UNSEEN_ONLY,b41e8000d58f7178b7e9ff57d18055a7455a8a60d3ae5a187a7a61113d00e85e,EVALUATION_80PCT,6,True,False
453,H03,53,ENSG00000164329,TENT2,2,TENT2-1+TENT2-2,True,TENT2,True,True,TENT2,True,True,4ee69f8f13818d5de5f1933d1237c596b0f85ca6fbbd771219ced8d0bcbe3ad7,f933042fd35c2fba87c76f094520f595468b1c21523b64340bb369b373ebc959,273e8ae0a217cb3c6758f7c6d276cc422e6584591cbf05f465e339127c7a8d07,947ba3c80c7760adfb50e567b53a2cd834c7c07a123542368c3b669376009833,DONOR_UNSEEN_ONLY,f4a5d0e568835e8759e3872923e0af8d77bc6ede80088433436a5ca625908848,EVALUATION_80PCT,6,True,False
454,H03,54,ENSG00000151116,UEVLD,2,UEVLD-1+UEVLD-2,True,UEVLD,True,True,UEVLD,True,True,2a0645785156f1b757b7df9035e473e1097ba89d9df655561d1b078f01802589,28ed2b8ad03498365a8e5abd7e1324a6bbfa119693a98d92975eaadc57eaae15,274b6ecc040e5be480911d256befc8523b0a1c4ff6e3ae69df43939ad6f26f7d,bfa91522577f58c904b07b15ad2c5e2550dde65e011803fc871d318c06a81709,DONOR_UNSEEN_ONLY,7122e3c46b4968f791f1a21bdc67f3e160bc609dee5ffdf161568474f5e25925,EVALUATION_80PCT,6,True,False
455,H03,55,ENSG00000149929,HIRIP3,2,HIRIP3-1+HIRIP3-2,True,HIRIP3,True,True,HIRIP3,True,True,2ef1936c28de376fa89f31b1a7a37b6b12a0eeed3c0ec487da457f745c690054,298d213b8db15a54f8ce35fff715a9c292d04bf85f8532fe5bedd09c77171631,2753bcb67dc2607b9726634b9c1f64636c4aea2c3c364c8ba97602c2e298752a,38f7a0f8ed2e67c0468b26d686effccb17b0d9d6b6bce185ba544c623f1ad80f,DONOR_UNSEEN_ONLY,f7182061b20c8d15059a90e50eb0fc9fcefcb9de32d911bb37b608e0e9e36a13,EVALUATION_80PCT,6,True,False
456,H03,56,ENSG00000196172,ZNF681,2,ZNF681-1+ZNF681-2,True,ZNF681,True,True,ZNF681,True,True,ec011bb49e7e763b7859c54ce03c50115eb579634851657e8c9eee37c9173b82,0feaeb4191b3e688b212270d7d9b2610aa2329f665fdaf11c1b68ccdd9a24840,275aa63cd2ab81a54705837d1263e3622c213fb2422a04f3888c4125fd816942,a4596c16fe3a4d095107e86a0989166d4baf1bc149c265fe8da810ef8de2bbd0,DONOR_UNSEEN_ONLY,3e2fb516c1deddee8f586038f1abbf4f28e9d3c3b61763fac5bd666201c24446,EVALUATION_80PCT,6,True,False
457,H03,57,ENSG00000125871,MGME1,2,MGME1-1+MGME1-2,True,MGME1,True,True,MGME1,True,True,2b0c8fc125007373cb15fd7d8f39c3969726edeb8bf4e173b2f97c726ffbde5a,72504d650ab371578c7401b592bbb8a4ae1e5d5e3c4624d1d953e7faf9f5c8a3,277e77c1c8b886c368d9a4dc810a635892f47daf0b83f2cf195eae07d7c2e676,11e971dc8fa96805fcf360c1bf00182402c673890d2e95b51d0975340b8aab4e,COLUMN_UNSEEN,17afcdd2be1c18997751a34012118f3f8ab5f04478fb8073390a2d5c8bad0a92,CALIBRATION_20PCT,0,True,False
458,H03,58,ENSG00000173821,RNF213,2,RNF213-1+RNF213-2,True,RNF213,True,True,RNF213,True,True,6367cfe61a69bccefdab754f6bfb4344d5e48a4f834da05d46407d39d1514ec8,ef7ec5a2c62237b6ea7d9d904aea5d8d29b0234dd3d50266c11fb9564ca9813b,27aa1d47fa0635ca8329e7842cbd06e0283b0e7255ec7ee0429035e24c1623d2,68161c508305134d7830813ff84c879c9fd1e30df4fd5a9e58ddcc031baa0d2c,DONOR_UNSEEN_ONLY,19d2d1ddf6f6df51db95d3917dc4a51a6df6249d9151fe94dc201c04d6c11d49,CALIBRATION_20PCT,6,True,False
459,H03,59,ENSG00000163870,TPRA1,2,TPRA1-1+TPRA1-2,True,TPRA1,True,True,TPRA1,True,True,6d8c92f703faf9e2a2bb59f6d27597e91e440d481cdc1b5c12a8a64dda20beac,b3eb8c3fa4ce88ddd0a12da717b738a01e567bd3cee57182c0742df43ca5a8d0,27bf08435aa552f19bfc474d62b27b6ba7fba02642b2c0f9e9510c48693566f6,ccb85f387edd033d5c40c193e4cd068d9341e26291ebe99d041135deda5bd725,DONOR_UNSEEN_ONLY,7539345c87e2775d463a8ce66a908763935ce97826f9c1f5746d8352ba29381e,EVALUATION_80PCT,6,True,False
460,H03,60,ENSG00000128791,TWSG1,2,TWSG1-1+TWSG1-2,True,TWSG1,True,True,TWSG1,True,True,48bf65145d3c2d183a70383f5bb2f6b47e93652d1b625b2bc442760ba0c5bcf7,87edcd3e103d9b968c14e59e086a2b97137bb95dc7dfade7a6c629ad80b5f3a6,27c27cadd39294f1ca491caf383ab46285734195cf26c01d06bed54150599f3f,a440e5a79ee9fed18cbbc7983eabb9ef203437e7f19b655eaf82765c41cac829,DONOR_UNSEEN_ONLY,76dd6e27953613c573628f18cb308bf06ab24c67a757339f3959745a0ee0f1ca,EVALUATION_80PCT,6,True,False
461,H03,61,ENSG00000115896,PLCL1,2,PLCL1-1+PLCL1-2,True,PLCL1,True,True,PLCL1,True,True,86d458ecc7a4eaf2f1dd6d4673648f080bbbd4799ce50ba463122b15570ed4ac,2f186516116e90444a36fe10ba72993bbd1af280f023f5d74f8cc6bcd481e56e,27e4f8790381d84753574954f0a358a89063298eb6e119ee1ba3a03fa750c159,7dcd96263be2ba610c0c5cd633f6ec3ad2d7ad05669d47ee27230fe00594b98b,DONOR_UNSEEN_ONLY,f2667d61f1cf26ccec604d9e7adc1837c29b078d5c101966096d86c0934d20cd,EVALUATION_80PCT,6,True,False
462,H03,62,ENSG00000205903,ZNF316,2,ZNF316-1+ZNF316-2,True,ZNF316,True,True,ZNF316,True,True,bae8f1865be914b2d455225bbfbf728d02576dce2fbf8992bb54893d8454e159,3901e2ae99d32b04c821fdbdbc5a473b19f53cb4e16e164d5613141e400b2906,280cdad187d489c051ae6bb088c21fb1de61522b260543d46742f1736f089867,f6fcf18bb81dcb5e611c89a837ee979461972bbfdd82df1b5364ae84e78c32f2,DONOR_UNSEEN_ONLY,55b7febe2acf45fafe5076c891953649301374a1b0b49cd5feb5b2eddcc0c5cc,EVALUATION_80PCT,6,True,False
463,H03,63,ENSG00000132423,COQ3,2,COQ3-1+COQ3-2,True,COQ3,True,True,COQ3,True,True,c2d67512f8d41a3ded88db9505772f6f2fa92e880586ceee7e38960fb374e56b,c1dbc6bff2d5b797cd932c2fb82fffaa758033bc7b286bb2c307df2642013555,281e90457e82fe463e436b19bdab93d1a1d663a029b7664a9f7087d1449c8a99,69af7c4e218dfc2c2e3cf238938abf765f3487db5365840fec87ae82c8c53558,DONOR_UNSEEN_ONLY,15f10690ae2ed8ff5039397cdbb53bd662d4b3f23306bd170414b2d7453afeea,CALIBRATION_20PCT,6,True,False
464,H03,64,ENSG00000213064,SFT2D2,2,SFT2D2-1+SFT2D2-2,True,SFT2D2,True,True,SFT2D2,True,True,a29736be99bd703d92470fa250dffb4b46415d809eff13eef4afaa63acaaf062,b4d8dd983ff97b05b4826a8641d23da9b1b2a1525c64cfae039923c978f75893,2830a1722423e2d3e7b2c79b8e7be90d4cb5bb2fb40dd7a5f8430aab0c8501c7,acf1aab317fbc0c269d4765cc9d6acb0959e2b890fe84d907f5af7776f79304d,DONOR_UNSEEN_ONLY,bc5e2cf362dc1361020091074fe7fa4411072a8e84f9f93f107b774e6b5fcf40,EVALUATION_80PCT,6,True,False
465,H03,65,ENSG00000107077,KDM4C,2,KDM4C-1+KDM4C-2,True,KDM4C,True,True,KDM4C,True,True,622d55ad622664c80dc93e54aa22e28029cf016f9347f25d184e6472606ebe6c,36df3672b3bfe0fe9f11e0cd46d70e60f9d2251ae5236a96efb4ab9c490db739,283b6d13901e84de0724d4af2fa8c6712387aef8b7a2fa78f96e4dd2ba49c9a7,a110790a1c363d337c41c505d1f79a3d27334cbcd81d444f2e8b386310bda3f3,DONOR_UNSEEN_ONLY,384a7e35969146213671fedf66e1cb366200e7bbe59dbe87941498d894f4477b,EVALUATION_80PCT,6,True,False
466,H03,66,ENSG00000205593,DENND6B,2,DENND6B-1+DENND6B-2,True,DENND6B,True,True,DENND6B,True,True,37c5df786a18c907d08b48b8b8907e1d2f24916990259d23ef8446525be6b437,629d32ba0d309dcfff6203e0d8c03f5d3243f17c2f4df1dbfda636567cabdf3b,28537ee7347b51427b610e50b4692c9c9182a811d226a88e876816158abd8edc,ffb2f5081a9b8c12d277d4adcf7401e8fec407986d8372218c42c99708a4aa59,DONOR_UNSEEN_ONLY,09cc09feaf0ef4feb4297797b91be04ef480412b3c9f65e90464d69cc9ac3a5d,CALIBRATION_20PCT,6,True,False
467,H03,67,ENSG00000272333,KMT2B,2,KMT2B-1+KMT2B-2,True,KMT2B,True,True,KMT2B,True,True,c73bde559447f6c0b1544e6df3faa7ce01062cdb12294ce5de16ac51fb9346e6,39762aefb64f4246fe1a4e67c774f01c310e0a63ce12ffd52828d69dfd349de0,285950a88967f82f321a78227d90b80c3987e2f05eac4f1218c567af9441a04b,f5dbd9184a4e846f52cb9e9a1a5ddfc6b6a3d68b9e09fa7b391de2dd07f822d1,DONOR_UNSEEN_ONLY,41251a5dd9a3f5835ee65a509a8e983296c0b5c936014a8c675217b130308d8d,EVALUATION_80PCT,6,True,False
468,H03,68,ENSG00000075336,TIMM21,2,TIMM21-1+TIMM21-2,True,TIMM21,True,True,TIMM21,True,True,1306e91e0d10ab90f175ad8a54e9f9a3893bbe16fd144fe4171fba294a02705a,422fdaf22e70af38c1b775a320e7e0b0ddc3e2a0587d599f232fca38dcc4b215,2865c18795e274c0b730a69f82f8d00b8db411b80f8e01bda0d3057814ce1da6,6aac1fcc48607f31b5b2e9028241120c754c986142a753e8cf629ad05baddb0b,DONOR_UNSEEN_ONLY,b601bcecc13960d49d1b00eb2536f5fabadb2f3d40d1905e92be79f0493cca6d,EVALUATION_80PCT,6,True,False
469,H03,69,ENSG00000173531,MST1,2,MST1-1+MST1-2,True,MST1,True,True,MST1,True,True,2ebc3c99fc0a3c5c464832e4864ec964f3d5cdf1c19b76d42544c3ea1229d3c5,a10cf701e1bdc45867b10e7e5b8d8f58f3e42071091ea8a86fdd6c6c9f6fb148,2872452fb1d5daf2e44fba9e43fa3072aa21eae2e919dff7b58ce47af37f4ed3,8ebd028b54650fdb4222606750f7a6bc79e997d301f054f2d0398c0316598c78,DONOR_UNSEEN_ONLY,d4d3b2f00518d947a5608cc91e139e8930aa5b6cd2e31f27075cf1fff9f4ad1b,EVALUATION_80PCT,6,True,False
470,H03,70,ENSG00000183597,TANGO2,2,TANGO2-1+TANGO2-2,True,TANGO2,True,True,TANGO2,True,True,a2647c3759e739c151680093cfc8cde16514fa2e8ff882bc775c9dfd72b24423,c47ca9b6f350784dfa3b2d8180dd91b0391f73ab23605f96de4ac414849e752b,28976397eb4bf5249b25190c8470b35cea5120889248673d7473e53eee5f8b56,d940e39bc8d2cb20530221bf89f1bffd9da85225fc861272d4bf8d01cbc96329,DONOR_UNSEEN_ONLY,061203554282c685f2b31cac62763e95fdebc93dd0df0ce9cb58c8cdcb859a62,CALIBRATION_20PCT,6,True,False
471,H03,71,ENSG00000136754,ABI1,2,ABI1-1+ABI1-2,True,ABI1,True,True,ABI1,True,True,b326fc157e95424e6152f5a7adffe9268ad0a2e74ba0f89fb148ab5db3d35274,f43407f0e6bc99e104ca176ef181f3093018018bdae606b152e2544b22d40f1d,28c582193a6b1a9d1e988d509a47435207680b2e503a72e03e6cc12048c587e8,f233224a8b47253dcee874f62213efeb62c0a484e757ee77aad6a6bc2faad613,DONOR_UNSEEN_ONLY,47189bb1826be0f7682a76fb81a80b2cdf7b6864af4a31d436f82a94425ee6c9,EVALUATION_80PCT,6,True,False
472,H03,72,ENSG00000198270,TMEM116,2,TMEM116-1+TMEM116-2,True,TMEM116,True,True,TMEM116,True,True,e476dd1706e3e9660c6d6143d3b768a578cde507898f55e6c7959f3efa84d8cf,f0c30be585a650d8099b251a2f6c08d66965ad989ddd5f4490f4f1c7394061b0,28d01f6fa3cdee6aaf2635d02166140cadfa9dc6d01c76804b94610f5258ca50,037619d93526543de64c8ef30b9e2c7bbeb3c4451e049cc2ab01045b6b0f3b98,COLUMN_UNSEEN,3a89b79c4899b96646089fbf12c77b0df5b521611ed9c02954259556402486f7,EVALUATION_80PCT,0,True,False
473,H03,73,ENSG00000198837,DENND4B,2,DENND4B-1+DENND4B-2,True,DENND4B,True,True,DENND4B,True,True,99453b714632e21078e02682b99dac0aa77b298da5e55f4a2664023e33edf28e,30f6843eed7a9fd980676fecb3bf7b9c0485efbe7a71b08dca800322265f649a,28e017fa85aeaa5741bbd025ea1915ff11677175461845bc2303539011225164,54800cab73a3e67177c1c7f539e29390078fa2aabaa65af859e76ac12d533b0f,DONOR_UNSEEN_ONLY,ebdbda325336eae4deca195ade0b7e1fcdaf8e81623b56e78ed3ad7a21a545b5,EVALUATION_80PCT,6,True,False
474,H03,74,ENSG00000091656,ZFHX4,2,ZFHX4-1+ZFHX4-2,True,ZFHX4,True,True,ZFHX4,True,True,10a2922d90a259d7ab7cf448c22ea8702a1d17a527694b0da389e12a7a268e5d,73ddccac0da0e7bac88e96c3c76bcfad2ac859b4a676e3b75c0d3d1033f30c22,28f3d9f8c5975448c8a18254881267df17792a03a7239d2160c597c34ebcdf47,8c2374cc595395cd9b9ec51df9921ea0cba5f1ee8ac3617663caac59f4898d24,DONOR_UNSEEN_ONLY,08ef0b35443550cd16352f1c1f7aeeb739573e47fad8949c43709006edf29f05,CALIBRATION_20PCT,6,True,False
475,H03,75,ENSG00000182768,NGRN,2,NGRN-1+NGRN-2,True,NGRN,True,True,NGRN,True,True,f64523e34f041c59f549f3e51ae8f546d10877b251b622f783c5f12d25d1ec2c,12e10b907befc2683ee6555a1938af4d5e1b516f421fa496072a96b618345f94,2902038c3a6b6e2df4c280d2a692f9514276fc13abc4a814fc65b8aa8468394a,5cd885aec58c4cdf8937b827a32768c1120fee885a5b15aed038159f0ae35009,DONOR_UNSEEN_ONLY,158f4aa7a4e014b1458965925e65ddf6577bce21009556f1afab8e68c5b737a5,CALIBRATION_20PCT,6,True,False
476,H03,76,ENSG00000118454,ANKRD13C,2,ANKRD13C-1+ANKRD13C-2,True,ANKRD13C,True,True,ANKRD13C,True,True,65ef82d964ca027ab6ee88449fc71629f3eae9ef6b5a797b844ef8bae45b26d0,1b9033fc7c7a7f1494b0b2c8a95b952efc46cde65ccd2e9ed608f2d0ece300d3,292b1fd0abfd57971e1fe45c16863da890457740b79768c15436d57d674f8170,498777245f1f1339caae7a96c4befb01d3c3cca9141adac36b68ddc6283fd9e8,DONOR_UNSEEN_ONLY,5688ae3dae2afc8ac563639f2b5cf4ca392eb26188b145ffd77f3d7efb1848b0,EVALUATION_80PCT,6,True,False
477,H03,77,ENSG00000166825,ANPEP,2,ANPEP-1+ANPEP-2,True,ANPEP,True,True,ANPEP,True,True,63f6f364021f0b4e1394dfce601d53ade470dafe5b1ab2ffa3c965a308a046e3,2157fa2cb022691045733d2cadfad32e1e63a69cb10a98ed9ee25b24702df743,292cf94fc7252aa4b7dbdd2da824740dc5e765fb3e4146926ab25024cd63e466,478d1072fb1a52b328bf5a8855ea4efbc352ebaa33b95b6fbd0e7e17f15be9da,DONOR_UNSEEN_ONLY,fc0849b5d257a8b2505a9602af66426a325041472d64c5679df3041337e9a316,EVALUATION_80PCT,6,True,False
478,H03,78,ENSG00000198873,GRK5,2,GRK5-1+GRK5-2,True,GRK5,True,True,GRK5,True,True,e73beac2d073a48ee27ef7f4f6176f5b2677220502890ce9f516d6b584153506,d0fb6428b48a8aba4ed562cfd71e673a912e1bc867b336cc142e6e8597490e2f,292e7ae72198e191bc77559e7d6e6e86b972bd0c32854dd0eceec096cbc69d11,13c427b141e7a7499c282685108925108722940e618a65deaff44d242c855f00,COLUMN_UNSEEN,7a314e52b99aad8f0e2be83b3951580b1f3110810efb81365759dde1df3bf58f,EVALUATION_80PCT,0,True,False
479,H03,79,ENSG00000153283,CD96,2,CD96-1+CD96-2,True,CD96,True,True,CD96,True,True,adb7792ad3bebc66882fa40d506b4d53276276e8b131cae825e53f7ef0e47ec6,1b59b1bb5b06630e401675f1e3957d1095f0862af5c7e77413855aad672c3cbb,296c2bff8f5ab14409e81c3f287bc5b1e2b07a60dd56dd028a9a5ebc8644e50b,f8cc0431aa0a17e260ac7f12950c6a2f816b4f9a032fb7338a9eab1e968f6020,DONOR_UNSEEN_ONLY,bc5692877dd912016258c1f3ecd40a7788142f05acacc7071637e4492e7fc312,EVALUATION_80PCT,6,True,False
480,H03,80,ENSG00000134265,NAPG,2,NAPG-1+NAPG-2,True,NAPG,True,True,NAPG,True,True,4eec62cfac5f586dbd21c6a9bb27adf5d75e831867db7ddabb307df56ecc73ce,4ba44c866a9404bd24d80cf8738d47bb2de8e8ca64842ca0d83a51fe347835b5,29877a6ecb8f73a7cef22aea96f7b134b7ec83846f915754ea07744d46792757,086111a0a1602194d73fdb731819106fe2f5f739919965d091e8cf17f70604a1,COLUMN_UNSEEN,e078cd15e2a8f019a7d3b3c72e6daee9a3b1c24cdc9f6a13b9937625e5e51f08,EVALUATION_80PCT,0,True,False
481,H03,81,ENSG00000106392,C1GALT1,2,C1GALT1-1+C1GALT1-2,True,C1GALT1,True,True,C1GALT1,True,True,fec8c892fdf716fdf28c0e089d444c53898d3c87149336714713a59aecc95675,257851bc503b992ef2096dd6271c69de9f03670db8f5339a1d451f1e22578cad,299ca262de6cc1002c0502cde8d498dd22dca4926028c2d94b20b04d2823632a,9b3525339403277c08897789e015b9187f3b21bf91e9ae1e600761c54e4bcd29,DONOR_UNSEEN_ONLY,a86cfe8f3d2c30110e377969265b9178a879fe6af86c7ec877cbbca5d563a7f1,EVALUATION_80PCT,6,True,False
482,H03,82,ENSG00000083642,PDS5B,2,PDS5B-1+PDS5B-2,True,PDS5B,True,True,PDS5B,True,True,6ff49dc3f2956fb8e2e7a900bd070c22ab6c3c4bfde801d9b8b9df62d617e0d3,34d2a758838e4a7ecdc8ce23ac82651d053ab0d1707b36bb7e30a87d43589c10,29ceb73a6afe7466850f7ad61090798bc2b16f0baa5cb52ab774ddf5158a89cd,4574c3dabc7507419bf7e8eede28f76f8e6a572c3875d2895dc081c7fef2709d,DONOR_UNSEEN_ONLY,91296647f8d63e2841c82ad2f83cc7285c4eb46c21133c67ec6f56db25ee7c5f,EVALUATION_80PCT,6,True,False
483,H03,83,ENSG00000112667,DNPH1,2,DNPH1-1+DNPH1-2,True,DNPH1,True,True,DNPH1,True,True,62d32bbc53dbec0c578b18b298cdb39dac0872e4cf560e94b97d8e73ab6752a9,d03050c4a11e541a09172b4227fc3b622850a61a1b43ba96fd760cc5170ce0f2,29f9b3ce71377531241bfed0e17e6203035f2da777e224d4168dc10980557154,1beeb0ac1d95be4ee63d6659b8f0597a08cf342c0bf8e90f44b85ffe451fa78b,COLUMN_UNSEEN,eb6a0fedc724381505784bb2a73e8bf56ef34172036c0ea23702bc838391de41,EVALUATION_80PCT,0,True,False
484,H03,84,ENSG00000138303,ASCC1,2,ASCC1-1+ASCC1-2,True,ASCC1,True,True,ASCC1,True,True,2edfd93f5d9a408a7a2a59199bc0df3cb3aec827471f8a075b9997af9c63215b,6450866eb92a3523469119a352988ee89bfb0e341929a077bb7d655f4a8cc99d,2a0f475cc83db176fe21496926288b8209585d5758cf6c6322bcc2aa8afef98d,a0c013c901403e041d245e0dda34e57328076d06a4965eea30e7bc6bc6842dd7,DONOR_UNSEEN_ONLY,4edcc47fbaed48ce98d945cca97c092db67d1cabb928d358f2825230869a93e9,EVALUATION_80PCT,6,True,False
485,H03,85,ENSG00000108604,SMARCD2,2,SMARCD2-1+SMARCD2-2,True,SMARCD2,True,True,SMARCD2,True,True,f4aa3d2653a8c3acf31e6ccd2a77f5922c13fc4f327d52f5232a57abef665185,0facd1957b425915393d8a9e86d5d3f09ac73b8ff6a8e1feba9405c90cfedad0,2a562ac788c92dd147d23acd5f9945b85e85b0d29e4be32d3aaa01570098dba5,f87f24a955e6e0ebaa055058bee34f4e435ed913d54895e5b25dfa6e2fa18db0,DONOR_UNSEEN_ONLY,b46a7deaf9e6456fbf2553d350a42db6fa79f81fb10b7e389fe1c5510fb41f5a,EVALUATION_80PCT,6,True,False
486,H03,86,ENSG00000112167,SAYSD1,2,SAYSD1-1+SAYSD1-2,True,SAYSD1,True,True,SAYSD1,True,True,2060ef85c13a815989a3f5e9c4034d57abc4c46f274f0fcdf8297e9324d0d539,bb6407dddd99a014d48386edaaa5fef6205aec7f2a77bff56e9e444ef7f55f60,2a5fd062619e652b3e2836e35c5ad1ae44039a373e5599dbabc55f5758671080,cc1135ed76a78df22e64c30662f36f3cceed8795543477b5bfbff1496132c341,DONOR_UNSEEN_ONLY,05720870b64f4d826ffeffee7b76e67390a6d29ba266603e38fddad0bbfc2158,CALIBRATION_20PCT,6,True,False
487,H03,87,ENSG00000112304,ACOT13,2,ACOT13-1+ACOT13-2,True,ACOT13,True,True,ACOT13,True,True,389573c205aef6096ac1f9a4ba4ea3bd937548535d7aecfc778ed32a61cf4555,fc3dd2c2473971e85a60b642f3f19c48e55fdb511f3ec4c62dc82a0e77a37a8c,2a617d3ce5bdc6793cdd770b3bca3fc488fe5749876f978bea50af8f456bd4ce,02b87a63d77c526dfee2b6580a65ed0d38698b37128834794de783cca8dbf463,COLUMN_UNSEEN,44513ddd0eaef9f56b9befa137dff6b09f92f8adc1fa776eb2d63228c5d8bdb2,EVALUATION_80PCT,0,True,False
