e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
253,Q02,53,ENSG00000143502,SUSD4,2,SUSD4-1+SUSD4-2,True,SUSD4,True,True,SUSD4,True,True,107fd3bf4bea3a2e5a3e514371ab4486407fea4611a27a86754f682b58cd17c4,4de64afc0c480cd0cbb8180c2c95d7c8bb79ef7c1164ec8234dd7c8ec7c51dd7,0eeba39f575a517888a1e222e53ca73fb90fb35fd02f78da34c868423725d883,ec379770aeeb7c53428fa9073fef9a033a70160823c272329229d48d7f92fb78,DONOR_UNSEEN_ONLY,6,True,False
254,Q02,54,ENSG00000101888,NXT2,2,NXT2-1+NXT2-2,True,NXT2,True,True,NXT2,True,True,e091269dad3ebd2cb63510b0616843c8c600baaf0103cf09b5923470c6806b8b,c834f6fffdcaddee716d6e8c21680dc5333bf81423a397de5ab971bb09454102,0ef7ec5bb0bfac62df4395370961763b1e8890bbc2a364815d5c6956534987d8,6ad1e41ca2e04fd9f65f5abecefc69458fcaaee5349759127b263b9888c4faa1,DONOR_UNSEEN_ONLY,6,True,False
255,Q02,55,ENSG00000151090,THRB,2,THRB-1+THRB-2,True,THRB,True,True,THRB,True,True,437e43ab595ba57ea1116e179e373233f56248154fda254516289add9f3d8b1d,55820cb6667457c19db6bac95b451de3123d9f355a5a23055c975fae91905500,0efcc72680ab34e1d4574aca6585ad23b22663d4854753b8849aee71aab8abcc,a7b10b81717c884e059cfd0b013b48dd492d0789e4d549bcf87114b6c1e97296,DONOR_UNSEEN_ONLY,6,True,False
256,Q02,56,ENSG00000165071,TMEM71,2,TMEM71-1+TMEM71-2,True,TMEM71,True,True,TMEM71,True,True,f45014d26e9a91ff3a6f0c65fcd06ccfd8d3d3e01854fb51574638e28b1e16ff,1e34842a6893ca072ba21fddc827a58379ed2927271aa87f4a0e6f8230da8162,0f14e5df3e739fac8347df35e1238c2de048220ddde5b4014e518584c6208b39,b44f9130805ab5335ee8e1a4c28fe8a282ebfa7b8e8e31b819b777e6eee10b64,DONOR_UNSEEN_ONLY,6,True,False
257,Q02,57,ENSG00000185513,L3MBTL1,2,L3MBTL1-1+L3MBTL1-2,True,L3MBTL1,True,True,L3MBTL1,True,True,d4b933259e487abcb342c01e43d4c086e9db89e46f1c70261b23be3ccaddf24f,45d67e153ea5cb4fe45d734c538bfd4390e7562d9088cf0762ddbf47b3aa52b7,0f19c708c7bea830369bc49636651279c975286bb36de6ab9cd9bbf5a9d90145,e53513cae6db675daae7908123f3304c2377f0a345bd6492c99d1e6bb910e8a1,DONOR_UNSEEN_ONLY,6,True,False
258,Q02,58,ENSG00000118526,TCF21,2,TCF21-1+TCF21-2,True,TCF21,True,True,TCF21,True,True,3e3f86aeab59197a4c6338c82702fe747646d565213897c19f8f160b26b7765a,d0a9b192cb301171053350f458d13e6164023cbb2f9d6220b09a25ef035638f8,0f29c14674f86211008bb95048ec873697c7e51838ef29c8fb607aea2b1e5ff0,abd983b36c93648a58300de1019b41053c509d6f4a952f53a2bcbb0369cdcc85,DONOR_UNSEEN_ONLY,6,True,False
259,Q02,59,ENSG00000144827,ABHD10,2,ABHD10-1+ABHD10-2,True,ABHD10,True,True,ABHD10,True,True,b6ae7742bbedb983b6aa3e993ab77f87e97252c95fc8f1a75dd8e3a9ce6703cd,ee4179ae772ae11b395d3789d20d452c54cb1294af91807ef98cba718acc291a,0f5008ae391f50491d045a346168196d03a392263638c7f0703f418a557ed76e,164a2c81eeaf3ac7175b43016674ad90fdf0bfa511bf9754e80be2b15311614f,COLUMN_UNSEEN,0,True,False
260,Q02,60,ENSG00000185261,KIAA0825,2,KIAA0825-1+KIAA0825-2,True,KIAA0825,True,True,KIAA0825,True,True,d2ea1067350938d15c38050a36dadc3cfbaa9b911bb3300d36cb6be99d5cf978,cce6131c930450722599fbd7e107c30cb01fddfbad442105377ee2eb2994ebdd,0f54dd4d9f6b3356570dfa020a599faffd2100c896078289396b765ef25dbe82,424aba860929587f2cd95bf9940588baefa1effadf401dff7716f95e6dc885bc,DONOR_UNSEEN_ONLY,6,True,False
261,Q02,61,ENSG00000152467,ZSCAN1,2,ZSCAN1-1+ZSCAN1-2,True,ZSCAN1,True,True,ZSCAN1,True,True,cbb1bc0c409000ef4c79f62269164c35961699503d7d1dee23bac711709535cf,8f5c9a61b64645e7c88ee72d2a32367aca87598c37262aefa2e1c0a8130097f4,0f6b72f54a370e437b4032eb9a5feb8ed8e4941ea26b43a544ad2a2fb7622ee1,20c015435c244049f444b3b73c0198dfcfb8f0d7ae074b9a65b8b166123b40a9,COLUMN_UNSEEN,0,True,False
262,Q02,62,ENSG00000119686,FLVCR2,2,FLVCR2-1+FLVCR2-2,True,FLVCR2,True,True,FLVCR2,True,True,da07adb98305a9d7775ac4ff9dc455378728a940f501495a32f47bf3aed15427,699cfd81a3ba8b3be787fccea8b11c87e66c61c9a23f7a0635e1952d659068b6,0f76d73bacad5df248dd7178e53c6ba4c5c9b3c22ab3b13dfc7bafad0eb936dd,673d9ea77ff1ca76f454f23bc54d333613acdb2ceeb64cb8b5be131c6b2f7c1b,DONOR_UNSEEN_ONLY,6,True,False
263,Q02,63,ENSG00000157483,MYO1E,2,MYO1E-1+MYO1E-2,True,MYO1E,True,True,MYO1E,True,True,6166773b7d1bc181badca2291ad7d3e4ad0c92df26660894f33da69df76c40e1,6c8551c5c2b5f989113d97f3609b1381a449eef453202f927a0d047fdc9025fc,0f8992eb9a36fab28465f34eb107d5587b63eb4e7e768dbb95b7a13993e9b4d8,59870be5a4c2a511c74933b68afdc8426e54d9c54358a31269dee965c24b32a2,DONOR_UNSEEN_ONLY,6,True,False
264,Q02,64,ENSG00000184924,PTRHD1,2,PTRHD1-1+PTRHD1-2,True,PTRHD1,True,True,PTRHD1,True,True,267827a9dd59e8762a61c45613dbbfbe27e3597e6a8b80ca32b1c95c6eec1cd2,fd66fface9d0fbffcef3d27515792e0c32182672ab41ff933624be1a1e374783,0f8f510e41d3c505657345ca4e830af7338dd087854406b36e0fa9c8de773c20,117ee38a887eb7088bd8f02a13e9ada7a5b4074c0f446b0621c1c6ec183c713c,COLUMN_UNSEEN,0,True,False
265,Q02,65,ENSG00000108788,MLX,2,MLX-1+MLX-2,True,MLX,True,True,MLX,True,True,891cdbdfee785b743c2d4aaa584982686ed46cbbfdc293fbfe316af158074e37,cdbb282ecbfbe514dbec5ee59309ad93da6edc837ed898b5b7af78fc78bfb535,0fa0992beff3a77b3f5babcb1188a53c887bb0f3c2919243ee424e1613e5116c,42951c213939a91c45e3c87f3719a4e77373a784d30e02436aa6a6e3e92909b8,DONOR_UNSEEN_ONLY,6,True,False
266,Q02,66,ENSG00000101470,TNNC2,2,TNNC2-1+TNNC2-2,True,TNNC2,True,True,TNNC2,True,True,ce4e62f0b5db150d7bbf5c5b99853e03bd2f9e26b4c9856cf8d5d849cef4f984,dbb3be4066e74a95932afe8373ae7b0dc0ae9fed8f70c85a64d25e6d17a213a3,0fcbe5160199abee0185204776ef5fdda6307e5c99d2b888f561ec0e0192fa90,95206346b99a8d0eb9bfc12cf462ae5588bcab14ae8ef1b42f39980c8dc72fe8,DONOR_UNSEEN_ONLY,6,True,False
267,Q02,67,ENSG00000178386,ZNF223,2,ZNF223-1+ZNF223-2,True,ZNF223,True,True,ZNF223,True,True,a29c0b2d432d623718c618a48ec287d7d78c35d157eb3f09d495f7f79bbe8dd7,5ea45eefadceb8f6eebbee8e4c97bb78d77c6e0c57b959327815ef99508f112f,0fcbf3dda562fbd03fc2dcd5d093a01622dc64916fe37d456079c5053044b452,9505a44a22eb55dc06ee67dc449b787e53f57e1850e25747482e136b81e7caf5,DONOR_UNSEEN_ONLY,6,True,False
268,Q02,68,ENSG00000102910,LONP2,2,LONP2-1+LONP2-2,True,LONP2,True,True,LONP2,True,True,dcc952c1340b3132ebb9259a8cc447bcbea105caf4be627ee7655d9986d139aa,f35356394dc6029fb067bd95cc25a6769f55f93ac8b3b1ddc7d8063bbc68d653,0ffd0e9afeb9bc05a32786f58e9c65ec3997f3461da61641328a0c4128eb0d13,0aa7368ddcb67b9a33b348e11ba41e925919d32141d6981bf219b194a07a8b61,COLUMN_UNSEEN,0,True,False
269,Q02,69,ENSG00000178338,ZNF354B,2,ZNF354B-1+ZNF354B-2,True,ZNF354B,True,True,ZNF354B,True,True,82ea46dcb9b4797a27b38550590e572c4f63bbaa9d6b48230b7c97c5f3d91260,89717c57d279221e155abb0e50846b0e80b8ca4c2d60358b798702b42b117461,10076de69983a3c45600ab6a5550caf87cb1ceadd90bbaa2fb3228f5edc133a4,da99e7e7b0ab59bb2d8108026409c5e7b3592f61cd4d397725759e0827691026,DONOR_UNSEEN_ONLY,6,True,False
270,Q02,70,ENSG00000168763,CNNM3,2,CNNM3-1+CNNM3-2,True,CNNM3,True,True,CNNM3,True,True,d9f44cb517217ed937652ac53f01b540c1ada388deb76ef378ec51fb389da1ef,ff71642080a54982f0ac5462c812fc71c96717bef8e0ab55934cb80e092caf25,1008bf91d3524f2d4d23a3a9aacbad97896b4a2b0b6a9d82b4b4e955976a1f7c,56e88ee8cf95baf56c7aa3df79f4c1ca84d18db65f6cb545343d08f2554788cc,DONOR_UNSEEN_ONLY,6,True,False
271,Q02,71,ENSG00000205981,DNAJC19,2,DNAJC19-1+DNAJC19-2,True,DNAJC19,True,True,DNAJC19,True,True,b3e81f8fa75bf72fd13afcf0e3f14af25bd0dced16f01cceccb889d9908863e6,e066d702a5152f7aa138c414a9c0fb95bac71d2fea6040da10b7f7de5aa17756,101633ac91409fb5abe58b7d9229ec141b585c2669fcb21fe2b5cd1199b5b966,c976e08c6a3d547a3d732a03f6be84a1e53db16c717d049ac06c42dcce77ee1d,DONOR_UNSEEN_ONLY,6,True,False
272,Q02,72,ENSG00000108423,TUBD1,2,TUBD1-1+TUBD1-2,True,TUBD1,True,True,TUBD1,True,True,e623cc09e2637a09699a8ef883ff45895a0ec53f0e1e3ba0b142d0d98a9dfd8b,5fd90c9bec622d2cfc5fde69d4ec02ed3c08324065d204e910eef199b3bdbcf1,10369a76a090ef8bb5495cdec3ec56801d8f29b5bd38075367d24444a106c807,178c3f0de973c9a469dc722220a046559bbd67d381f5fecb300ccb647099c4ca,COLUMN_UNSEEN,0,True,False
273,Q02,73,ENSG00000196218,RYR1,2,RYR1-1+RYR1-2,True,RYR1,True,True,RYR1,True,True,bdd4ec3e8eca6e12125988f00764b659d1ff50583398118f001a1be1bcd14e39,38f0a7762e152610f3cc36283ebd43c6ee491b3e9980a4b99c8373121ad54b5b,10432a1bd109ec80e40bbab84249271e5666478ea27bbd5dd2808f888aa8b7ff,d2ad922d9000d2b22c46bb6ba84ed99ff17e23ac8f657748bc7a33f318915cf5,DONOR_UNSEEN_ONLY,6,True,False
274,Q02,74,ENSG00000260916,CCPG1,2,CCPG1-1+CCPG1-2,True,CCPG1,True,True,CCPG1,True,True,9d11f7014e6c703bf7b491bdcfb34d15d0ee517e87bda712a8db352268ead84b,bd5acfd8e762e06a4c39e92c0261de27984a9cb8ed37f5080922de0da72da59c,1075edc3ef6d18152b41c5b63d3239f9b8928699dc6fea6cebed7d542a64a8f3,45eb31e468fd7eb2730ba7e8c6c3bda9c017e246571a46040f257bbd20cd8036,DONOR_UNSEEN_ONLY,6,True,False
275,Q02,75,ENSG00000145996,CDKAL1,2,CDKAL1-1+CDKAL1-2,True,CDKAL1,True,True,CDKAL1,True,True,5a9db77df007c9cd5b9a56deb290bd918253e20e2ad87f6bcf9227c72f813485,4d5586ac638a5a4fefdabb0587341faec86edce5f0ba7280b46271d219226354,107a6c310465563265e55fdfa1d4b29e1be3b265cd5f7bddb2674c2164b456db,f321b771b9b17878fa010e65c01d184d022aadeef9bf65bd797464defecbdf45,DONOR_UNSEEN_ONLY,6,True,False
276,Q02,76,ENSG00000167291,TBC1D16,2,TBC1D16-1+TBC1D16-2,True,TBC1D16,True,True,TBC1D16,True,True,abe12064155b70e66561240e8aeb901cebdbb5c91d8dc784b9afa28e800e1fee,76ec8f2ec662d87a9ebbed9f2cd9a74a3a6df67cdde3d6e4c1800bbb0cdc09b2,107b41d95fc60599815dc37c05ab2dfcb0980821a1bbe61fc997428d065a0f06,057503f1d4685e53b47b3e804784179fc2fe5cc0e9bd3312160717dee4ca8533,COLUMN_UNSEEN,0,True,False
277,Q02,77,ENSG00000139278,GLIPR1,2,GLIPR1-1+GLIPR1-2,True,GLIPR1,True,True,GLIPR1,True,True,834f822fc862e2a9b2fd93304cff1bc297ae5b0be1e48145e573b541f688a7be,e5851e3d73a5963cb0c8aeb7f8799800814bdf57bc8a9d5e258250a6f4a761d6,10ab3d458ae87127e3825767cef341594fa69955004a7bd08287c8029860a6e5,be61f80bc4bc713bfd1554e07f4c487a2a2fff80ddb9bd6182610a3636d09f8f,DONOR_UNSEEN_ONLY,6,True,False
278,Q02,78,ENSG00000178607,ERN1,2,ERN1-1+ERN1-2,True,ERN1,True,True,ERN1,True,True,a8dd5d3da4cc35f5935ab6a34d289b27f520fb116f9b8fdd23cdbe19678ad542,70f1e3db7ca4b81f60a1ffe4de30ddef69bd1da22db54ab4708dbc8d61aec3a3,10acd77b959807a54ea3ac63e967c57ab272ca10c5f4d0f5749f36c0367df95c,3a9f6266180a8a698cdac2f78b978ecd0713b48308196c12537b726ac473be68,COLUMN_UNSEEN,0,True,False
279,Q02,79,ENSG00000134910,STT3A,2,STT3A-1+STT3A-2,True,STT3A,True,True,STT3A,True,True,62e546aa1d97b98cdead3fa7200dc3833030a37dd15ed3c8eb54352b4ff61b42,3c26846781485a67d5b467550321cf6ca400abd3701bab2e71edd111f1bb0340,10b807212bbe3638740293aa45d8cd4b26311fafef442f287e4821ce9b929dde,b3e76d82a453282625df66ba82c76369ec630a0cc1c34d254269f13c9a51f21a,DONOR_UNSEEN_ONLY,6,True,False
280,Q02,80,ENSG00000169992,NLGN2,2,NLGN2-1+NLGN2-2,True,NLGN2,True,True,NLGN2,True,True,427404f52181e7890bd7789310d5e3a9b3594d241a668cf605c1de5eb2141d80,f7d4e4c54cfed97f4fb6c1fcfda4a78c7da881a5e0f24f63fca32912eca48daf,10c7fdf4eb4964db945ec62a30eb221b8d083cab75304e68dd7ed6c97f8b427f,a3ae491f9c1634256345b16d5317944a441a73208bb9724952770873aa1b7a99,DONOR_UNSEEN_ONLY,6,True,False
281,Q02,81,ENSG00000106346,USP42,2,USP42-1+USP42-2,True,USP42,True,True,USP42,True,True,917a6126a8daadda2f3d3155ace2f5a48c1d321eb39e5bace36085addeb0293c,0ba8d01379b58536e471f1f33c3853844107a58a09e78abdf1c08e23a2b24b6a,10cfc6817114e300a44ff99b424791ef8aefe8536cf8135a14c9bf6e82d2e5f0,8d5db048f6a5e4b6e98140b5640da1848b75c15d16f36eaad522a48949399401,DONOR_UNSEEN_ONLY,6,True,False
282,Q02,82,ENSG00000172164,SNTB1,2,SNTB1-1+SNTB1-2,True,SNTB1,True,True,SNTB1,True,True,38d11830856de51cdf627979d3108e99af1203ace6fface05927d1d054921e0a,030ee382e098673f9760ca8317bee5a49513867761ea589d6cfd4707aac34bcf,10d43c7a58b5b68d06040cc1b1507299eee88bf1e5f180c2bdd8532741261bf3,a3765051d0489cf77f053ab4e11238ce4a7ce008f100295fd81d8874f05796b1,DONOR_UNSEEN_ONLY,6,True,False
283,Q02,83,ENSG00000130402,ACTN4,2,ACTN4-1+ACTN4-2,True,ACTN4,True,True,ACTN4,True,True,a8d8fb9e3f82f46116b2e00df6077794fa7f660a83c8c51418dd569beaa0667f,34aad85bef9ce97517d62c5ed64af757e62376f6484e172abd586a50f6d6f334,10d9b56c371d9665f4e425c12adbcd03560bdc7f84e597e5b36e7e7e669c1f99,44e8daf21faab1e0831c3b0b8c0d11a547ced98ecb10d933f33793570e4025ef,DONOR_UNSEEN_ONLY,6,True,False
284,Q02,84,ENSG00000062194,GPBP1,2,GPBP1-1+GPBP1-2,True,GPBP1,True,True,GPBP1,True,True,e2538e937e6ebdc5f8d4b3e0441c5da9ea5845ac572b76836665e89ee11187b9,1eb0d94be5c089467f731800abefff4a31e43172b7c45554c90fbf8cc754738f,10e05f6d9fdb04e742ec4c275d2056f368026826d766ad40a3e72dfb5b8480fa,4de46a830798b7037371acbcde7d21487c53601d1e820eed73da6acc5e8cdb8b,DONOR_UNSEEN_ONLY,6,True,False
285,Q02,85,ENSG00000128016,ZFP36,2,ZFP36-1+ZFP36-2,True,ZFP36,True,True,ZFP36,True,True,c8dc90e6f73683dc60f2f8f9d78e77da6eb7cc6be45eeb4a5dfe580c3fb7ca69,d51f591d7cf8fe9a84ad625af32610aec57fb2f772b4772cb93d563090f6452d,10e54b93efd47d88137c0f2f05774537d87ca6d664649c441114ab096696d534,9bf2bcd75a065f22fc68f746f9c18daa960de0f0ff13e78f6e7004b631c98e2c,DONOR_UNSEEN_ONLY,6,True,False
286,Q02,86,ENSG00000114126,TFDP2,2,TFDP2-1+TFDP2-2,True,TFDP2,True,True,TFDP2,True,True,e2580c2bebf38ef640c705137d3a25431e7c7b3fbe5c645c03f76deda01b3078,d9804731e08152f6ed398858eaed815d894f3cb8c36c9f6a6ed7f018c023549a,10fa796d7c59a0f105866fbdb5beced790a6ab794656e04cbbc067228acf4cbf,500ee66dea24c2255d5320fe9c144488304eb49f62bf3256db457003be3cd001,DONOR_UNSEEN_ONLY,6,True,False
287,Q02,87,ENSG00000116704,SLC35D1,2,SLC35D1-1+SLC35D1-2,True,SLC35D1,True,True,SLC35D1,True,True,9b12d7b50fe39bcb1e1451bf52de5ee0d4f0f2c3870ba0226a1a70359f7da46f,21e496ceb29b0009ebc9393c1ff6f1a0d2d161530416b2d3b93bd147c0763fac,11145bbe88521a4e2e5353f3dafa266342d7175bb0923c7bf1881d1786facf3b,e80614aa6c25d304b86c23b12f5b24465289dd088844f2660fada4371147108c,DONOR_UNSEEN_ONLY,6,True,False
288,Q02,88,ENSG00000164181,ELOVL7,2,ELOVL7-1+ELOVL7-2,True,ELOVL7,True,True,ELOVL7,True,True,b3d321599906866c89d8b3d1e112f60e5412042e81006a5c1414c71a57027bd0,909885a97df823fdcc14f3753285737f36326bb980c9b9be0163407486ff109a,111912f3986076f888fadfeb2c4c716a691524069033d9660b851e8ca5f5986b,39b79eba6870b312bca6d0b071eb4792f14c0073f33bbb93428d60d9cc68e1b6,COLUMN_UNSEEN,0,True,False
289,Q02,89,ENSG00000167930,FAM234A,2,FAM234A-1+FAM234A-2,True,FAM234A,True,True,FAM234A,True,True,bc2dae1ee6194441896d9335de2541ad07b272b18d7f8979c6afba50bb25976e,dea909311c0c41d4fcb55f5c60a9620cf7096901ffa5e398e8ee2d077fa3e698,1123aa18c361ca7e0caaa51ba8a3d7f394d4cd6e34cdf0df2ff95a79d33dc870,38628087817ed3ea4609fb0383226053db83b6970c19dfecc5e3b2a8c908865b,COLUMN_UNSEEN,0,True,False
290,Q02,90,ENSG00000077232,DNAJC10,2,DNAJC10-1+DNAJC10-2,True,DNAJC10,True,True,DNAJC10,True,True,d300799cb9a9bdc69283fad16279b9ba03536403f4ff98cfb420481ad1072b6d,0e4d3247b7aa7cca8a8ceb30687771429769cf62b073405f461f128af2286742,112874964e878a50f05c5901bf30df7894c77f3b958509abe6d5ea674c7d27e5,f55acceedaf04fb25ea2783d334b8df11bf789d76c61779323f072953e3e046a,DONOR_UNSEEN_ONLY,6,True,False
291,Q02,91,ENSG00000072210,ALDH3A2,2,ALDH3A2-1+ALDH3A2-2,True,ALDH3A2,True,True,ALDH3A2,True,True,b17937a99478cc002a2ac4d5d096bf441a76447c5b4d10b2e3f666b5ebd6e6d9,2494c753e47d95b3687b484700410b893db4e01b140b35c2acda015493e4ccec,1140730e8345b3ac7451538ca56db7a5c7a0cc20e7056627654e376baf4c1f61,d09b6b5d28017c7ff21c1c73a85ebaba6994473f7f33bf3af7f7a3ed9ad89691,DONOR_UNSEEN_ONLY,6,True,False
292,Q02,92,ENSG00000151240,DIP2C,2,DIP2C-1+DIP2C-2,True,DIP2C,True,True,DIP2C,True,True,41f11990d9155021610ed682a17e0b077056dbc4cd3bdbb7448f4f95229b9a41,29654bd8f8f9913c0fe98686879da917ec3334eb3b61627f849d18d9f8062db5,114bb669e0f072e08a3497a6ef2c14daf8e81ce304b19c06e807dbe408ab2cd5,bcfe4c632f45528d17af6ae5dc5ec03afdbd052e33d49ac80c74113978656de2,DONOR_UNSEEN_ONLY,6,True,False
293,Q02,93,ENSG00000142675,CNKSR1,2,CNKSR1-1+CNKSR1-2,True,CNKSR1,True,True,CNKSR1,True,True,887c8f8050f6b8dc1663e0f52b00c8bda7c80b129a0a4904b243f9fc6d22c73a,2de83cad9794897eaa978b35e4fee1dba0379a80de463f087869405433c79e2b,115c2b5ce1fd8e920329ec014750e28e0ca5206124b3e53d9292200964b8d0d1,ca33b26a935e0a25a4aa0163e77a571c2a786096f2851e4a6a7c1b65c8387bee,DONOR_UNSEEN_ONLY,6,True,False
294,Q02,94,ENSG00000132694,ARHGEF11,2,ARHGEF11-1+ARHGEF11-2,True,ARHGEF11,True,True,ARHGEF11,True,True,9cc6403c739610dbf18784eb097988ea6104b59be15466ef6b5a36f79141e029,ca3c6f075f8d84e0238545554df0048769e95bb2f73b6725e3621bc3b8c397b7,1170ddf24c2f58a0030ce478a44ca01b1ef3b88661bad2b5eaedab20c0aff113,b67b22698e8df41b4a3b9aa001e059d15671be5deac1a8834ae461318dca6e80,DONOR_UNSEEN_ONLY,6,True,False
295,Q02,95,ENSG00000137161,CNPY3,2,CNPY3-1+CNPY3-2,True,CNPY3,True,True,CNPY3,True,True,797e2b4c50db798ade1aae499662218d7f907f6d5c82fce3c0a745a288895f5c,742ffffd2e4fa6bafd3026df7de9509af0b61e5f319d124b2f30fc5005c6f5ff,119206cfdc3d10b9996757a0aacd76021dd452617271f952551e1fa654bd3682,7fdbde8f4231e97f0eb52dc70afae7b0dbc3742b23adf2d9520477e672970125,DONOR_UNSEEN_ONLY,6,True,False
296,Q02,96,ENSG00000168807,SNTB2,2,SNTB2-1+SNTB2-2,True,SNTB2,True,True,SNTB2,True,True,c8fd80d2a388c2c01f09df3321f520df0b84d243d06c6a1b43b54c77b1a38549,76a44a684ffd16e3b1251be12bd2856ea51b338550cefa9ec0b533250301dad8,1196ffccfa491dfba1ee54635b8dda251f596ffa91ca64159c883b61c2ecf190,0dde94c9f9dfe189836ab84addfd686ebabc1c4d58c3ca7cf196e348b2fe449e,COLUMN_UNSEEN,0,True,False
297,Q02,97,ENSG00000158321,AUTS2,2,AUTS2-1+AUTS2-2,True,AUTS2,True,True,AUTS2,True,True,fd444ac8a93485757c33add85fb9303abcd06c7df0a9ac387ab12a16b975a201,74ab2409ec00ffcb9a4f93e8e8daa6d3ede6b35c681575e9fa12453df757b8fc,119c3bc5edcdecacb3d793e14764929b0051ac34b2101412ad482bfd92fadaa4,be2de51b7e79658aa815d9343564bd9d939a91fe45f85884019e3c6d000d1e43,DONOR_UNSEEN_ONLY,6,True,False
298,Q02,98,ENSG00000087086,FTL,2,FTL-1+FTL-2,True,FTL,True,True,FTL,True,True,1f55f2686751de71e5e811fe0ba631e7fdb3abab5892a59c3768437151cb7dab,2084251acb1d40e242923325b05da49d41b4b7060f6887b520a7c00f2c6e0f34,11a527b2cbf6420fa1fd16498ffe67f12b1bc67d19af6ca095802a06359b9113,04a1037105144bc1c6d50db4d66ab5eb6c7b444f4c8b4257254b060b71b921ea,COLUMN_UNSEEN,0,True,False
299,Q02,99,ENSG00000153234,NR4A2,2,NR4A2-1+NR4A2-2,True,NR4A2,True,True,NR4A2,True,True,7fdc4c13d8a3353dbf70f1178c0ece002557b727c0874867972a4c22559b887b,3311d6ff66cd7a12c2606dd282758930e68d7eed0c76ca1a0e368b5779aaf249,11b4577e44f18aa423d99c5d7b3bb9a6438c27ed7eb179b57443dd9df6ee1ca5,8dd387e2581c15d5df6d51d2db617771de60c1867c24b67c2e52900f29a3ea90,DONOR_UNSEEN_ONLY,6,True,False
300,Q02,100,ENSG00000081087,OSTM1,2,OSTM1-1+OSTM1-2,True,OSTM1,True,True,OSTM1,True,True,aff99155d1161980ad341452c2ea2effb89d157c34538d817c266682bd2cc1c3,cf5c231608f9eca81223276678e33761eef033c31d6492ebf30526e2a2c77a9e,11bbef3c7b6171517325e62b30e50d2022213565100661f0b28803dea7a7eecf,dab61061b16824703c8334c9be876ee7335ea4391735659f9985ee331012afea,DONOR_UNSEEN_ONLY,6,True,False
301,Q02,101,ENSG00000142459,EVI5L,2,EVI5L-1+EVI5L-2,True,EVI5L,True,True,EVI5L,True,True,27f7e23c231c77a69925dcb9be6fff23186ddf1203004c018a9e733e13998b0d,87c970ca7f42443b8b6eeb7b0b02ce4bdd2f7a965db64b873e526e069837104e,11d12272db017c6362346ce3c21c351ecec6b2fa64ff1ce36bda31a826bb1c76,4adfdb633fbc0ba1bc96211a06e6aebb0f2bb14bfa3da6271d5b3824be2616a2,DONOR_UNSEEN_ONLY,6,True,False
302,Q02,102,ENSG00000183434,TFDP3,2,TFDP3-1+TFDP3-2,True,TFDP3,True,True,TFDP3,True,True,bc186f584af01e8b8b3595f6023920f2d8e34e65ed53a2a0935cfdc7dd03b597,63bbc0edc4f144287aa70f00f21dbf3f36f09e572b4ec406fbb9d4b27bbbc5c4,11dbbaef89b8519d553716ca656848b8c7dd69a5f5d4acd3470ad6ee4355cfa3,f133076c109480b86ac8fcc3adb3af05e794f029de9e2771ffe17e7a3a5fe94e,DONOR_UNSEEN_ONLY,6,True,False
303,Q02,103,ENSG00000137959,IFI44L,2,IFI44L-1+IFI44L-2,True,IFI44L,True,True,IFI44L,True,True,c2790f1727ca44e0fc6c2d12e791c94cfd70ece3f4a1c5183664f32924203451,bd75ea4e5ce26917bd1d9663121b3c7ade7f3b84110ea9c46a1d2eb6bc9ce322,11f5a7469d77ee4776c7b701789fad9785d5f5bdb5b57768dd792576878a327b,7b2057429aa2609d74f89f6a40ddaf4774bdf525723783dddc50a6678edbec5b,DONOR_UNSEEN_ONLY,6,True,False
304,Q02,104,ENSG00000140836,ZFHX3,2,ZFHX3-1+ZFHX3-2,True,ZFHX3,True,True,ZFHX3,True,True,d7fe75bc5a6f13730a27450966fc9e2de37a3f299cfca2d09cd52547fb19512a,039e93a89fb5b305b69b9ad20a3c45d55f962afd7594e674d94c0e87cdec40e6,1205a518335744e89e430f4d8f1679662df810c2b48302881fe082d0a6afdfa5,fcb3f2d912ae2456fb03d950d3af107184b2e3431f8fb15c71e087981e3f8857,DONOR_UNSEEN_ONLY,6,True,False
305,Q02,105,ENSG00000165699,TSC1,2,TSC1-1+TSC1-2,True,TSC1,True,True,TSC1,True,True,1a90b9403b78ed7689d344abe795f35d2736673ec9fe60466eba328fc1e5a705,722e48107845765cc05ac39ff743122a4c5b031fab93aba8aa8c1a88fa81637d,12154d4e4d985168c1ad1ed26cfa8481d76f4ebc5832170e1c8d7a699ed1ca72,4c531a964e86663a7a3bda8e330386e35e1ef94cd79ac735417e79a252c2ac04,DONOR_UNSEEN_ONLY,6,True,False
