panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
501,UBALD2,highest_train_expression,45440.85546875,True,False
502,LMO2,highest_train_expression,45422.296875,True,False
503,AKAP9,highest_train_expression,45389.59375,True,False
504,USP20,highest_train_expression,45372.9921875,True,False
505,ANKRD11,highest_train_expression,45347.171875,True,False
506,LIMS1,highest_train_expression,45309.859375,True,False
507,HHEX,highest_train_expression,45291.1796875,True,False
508,GMPPA,highest_train_expression,45092.7421875,True,False
509,ZMYND8,highest_train_expression,44906.2421875,True,False
510,KPNA6,highest_train_expression,44823.83203125,True,False
511,UPF2,highest_train_expression,44771.84375,True,False
