panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
474,CLINT1,highest_train_expression,73175.5,True,False
475,ADAM9,highest_train_expression,73103.9296875,True,False
476,BET1,highest_train_expression,72986.21875,True,False
477,CUL3,highest_train_expression,72910.0703125,True,False
478,YTHDF2,highest_train_expression,72514.28125,True,False
479,TRIM16,highest_train_expression,72440.5859375,True,False
480,WTAP,highest_train_expression,72299.8984375,True,False
481,SSBP4,highest_train_expression,72215.28125,True,False
482,DEF8,highest_train_expression,72191.171875,True,False
483,KCNMA1,highest_train_expression,72113.7265625,True,False
484,GAR1,highest_train_expression,72024.515625,True,False
485,RAI14,highest_train_expression,71914.1484375,True,False
486,SUPT16H,highest_train_expression,71888.3515625,True,False
487,EIF2AK4,highest_train_expression,71879.234375,True,False
488,CCDC107,highest_train_expression,71804.6875,True,False
489,AGTRAP,highest_train_expression,71780.0859375,True,False
490,FABP5,highest_train_expression,71683.7265625,True,False
491,GNAI3,highest_train_expression,71626.0546875,True,False
492,NIPA2,highest_train_expression,71284.3515625,True,False
493,TOMM5,highest_train_expression,71247.21875,True,False
494,MPZL1,highest_train_expression,71011.203125,True,False
495,XPO1,highest_train_expression,70973.59375,True,False
496,EIF1AY,highest_train_expression,70866.9609375,True,False
497,GNPNAT1,highest_train_expression,70783.40625,True,False
498,PRR13,highest_train_expression,70778.1328125,True,False
499,TRIP12,highest_train_expression,70757.8984375,True,False
500,CCNC,highest_train_expression,70745.265625,True,False
501,VMA21,highest_train_expression,70634.1875,True,False
502,SNRNP200,highest_train_expression,70595.0859375,True,False
503,HNRNPUL1,highest_train_expression,70514.2109375,True,False
504,SMIM15,highest_train_expression,70453.6015625,True,False
505,TERF1,highest_train_expression,70216.390625,True,False
506,VPS28,highest_train_expression,70018.2890625,True,False
507,HP1BP3,highest_train_expression,70010.2421875,True,False
508,ABI2,highest_train_expression,69915.84375,True,False
509,PNO1,highest_train_expression,69907.890625,True,False
510,GTF2F1,highest_train_expression,69865.015625,True,False
511,LTBP3,highest_train_expression,69734.765625,True,False
