source_row_index,task_id,perturbation,guide_id,target_split,logical_x_row_read_count
5296,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
5301,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
5330,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
5361,E182::PCBP1::PCBP1_1,PCBP1,PCBP1_1,prospective_evaluation,1
5366,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
5369,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
5380,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
5386,E182::HNRNPM::HNRNPM_1,HNRNPM,HNRNPM_1,prospective_evaluation,1
5392,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
5408,E182::MTPAP::MTPAP_1,MTPAP,MTPAP_1,prospective_evaluation,1
5424,E182::AGGF1::AGGF1_2,AGGF1,AGGF1_2,prospective_evaluation,1
5449,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
5473,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
5497,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
5532,E182::CPEB2::CPEB2_2,CPEB2,CPEB2_2,prospective_evaluation,1
5559,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
5561,E182::PCBP1::PCBP1_2,PCBP1,PCBP1_2,prospective_evaluation,1
5611,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
5648,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
5657,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
5660,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
5692,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
5693,E182::KHSRP::KHSRP_2,KHSRP,KHSRP_2,prospective_evaluation,1
5704,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
5707,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
5726,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
5748,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
5761,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
5785,E182::AGGF1::AGGF1_2,AGGF1,AGGF1_2,prospective_evaluation,1
5789,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
5839,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
5863,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
5908,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
5909,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
5939,E182::KHSRP::KHSRP_2,KHSRP,KHSRP_2,prospective_evaluation,1
5950,E182::TBRG4::TBRG4_2,TBRG4,TBRG4_2,prospective_evaluation,1
6012,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
6047,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
6049,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6054,E182::HNRNPC::HNRNPC_2,HNRNPC,HNRNPC_2,prospective_evaluation,1
6063,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
6067,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
6106,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
6128,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6156,E182::MTPAP::MTPAP_2,MTPAP,MTPAP_2,prospective_evaluation,1
6163,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
6173,E182::PCBP1::PCBP1_1,PCBP1,PCBP1_1,prospective_evaluation,1
6175,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
6217,E182::TBRG4::TBRG4_2,TBRG4,TBRG4_2,prospective_evaluation,1
6235,E182::AGGF1::AGGF1_2,AGGF1,AGGF1_2,prospective_evaluation,1
6311,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6329,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
6331,E182::MTPAP::MTPAP_2,MTPAP,MTPAP_2,prospective_evaluation,1
6336,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
6359,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6369,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
6375,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
6387,E182::TBRG4::TBRG4_2,TBRG4,TBRG4_2,prospective_evaluation,1
6404,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
6413,E182::FXR2::FXR2_2,FXR2,FXR2_2,prospective_evaluation,1
6421,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
6437,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
6439,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
6477,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
6482,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6503,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6514,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
6520,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6534,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
6559,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
6572,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
6579,E182::DDX42::DDX42_2,DDX42,DDX42_2,prospective_evaluation,1
6582,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
6593,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
6634,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
6635,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
6639,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
6680,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
6691,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
6707,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
6711,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
6725,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
6736,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
6765,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
6784,E182::PCBP1::PCBP1_1,PCBP1,PCBP1_1,prospective_evaluation,1
6811,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
6822,E182::SRSF7::SRSF7_2,SRSF7,SRSF7_2,prospective_evaluation,1
6825,E182::PCBP1::PCBP1_1,PCBP1,PCBP1_1,prospective_evaluation,1
6839,E182::ILF3::ILF3_2,ILF3,ILF3_2,prospective_evaluation,1
6862,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
6868,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
6885,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
6888,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
6936,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
6941,E182::AGGF1::AGGF1_2,AGGF1,AGGF1_2,prospective_evaluation,1
6956,E182::EIF4G2::EIF4G2_1,EIF4G2,EIF4G2_1,prospective_evaluation,1
6973,E182::PCBP1::PCBP1_2,PCBP1,PCBP1_2,prospective_evaluation,1
7003,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
7021,E182::U2AF2::U2AF2_1,U2AF2,U2AF2_1,prospective_evaluation,1
7035,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
7054,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
7082,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
7087,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
7107,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
7135,E182::FXR2::FXR2_2,FXR2,FXR2_2,prospective_evaluation,1
7156,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
7178,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
7184,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
7236,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
7251,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
7255,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
7272,E182::PCBP1::PCBP1_2,PCBP1,PCBP1_2,prospective_evaluation,1
7295,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
7319,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
7341,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
7372,E182::FXR2::FXR2_2,FXR2,FXR2_2,prospective_evaluation,1
7374,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
7381,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
7395,E182::MTPAP::MTPAP_1,MTPAP,MTPAP_1,prospective_evaluation,1
7411,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
7431,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
7479,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
7520,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
7521,E182::KHSRP::KHSRP_2,KHSRP,KHSRP_2,prospective_evaluation,1
7525,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
7538,E182::MTPAP::MTPAP_2,MTPAP,MTPAP_2,prospective_evaluation,1
7545,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
7558,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
7582,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
7680,E182::MTPAP::MTPAP_1,MTPAP,MTPAP_1,prospective_evaluation,1
7724,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
7732,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
7737,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
7758,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
7772,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
7786,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
7807,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
7811,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
7812,E182::HNRNPC::HNRNPC_2,HNRNPC,HNRNPC_2,prospective_evaluation,1
7820,E182::SRSF7::SRSF7_2,SRSF7,SRSF7_2,prospective_evaluation,1
7833,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
7842,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
7847,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
7870,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
7874,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
7886,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
7900,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
7912,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
7921,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
7941,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
7947,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
8001,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
8014,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
8015,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
8026,E182::EIF4G2::EIF4G2_1,EIF4G2,EIF4G2_1,prospective_evaluation,1
8034,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
8036,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
8042,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
8057,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
8066,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
8097,E182::EIF4G2::EIF4G2_1,EIF4G2,EIF4G2_1,prospective_evaluation,1
8105,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
8119,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
8127,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
8141,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
8179,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
8212,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
8248,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
8252,E182::HNRNPC::HNRNPC_2,HNRNPC,HNRNPC_2,prospective_evaluation,1
8270,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
8283,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
8284,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
8302,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
8316,E182::SLTM::SLTM_1,SLTM,SLTM_1,prospective_evaluation,1
8324,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
8330,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
8338,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
8342,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
8363,E182::DDX6::DDX6_1,DDX6,DDX6_1,prospective_evaluation,1
8388,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
8419,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
8463,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
8464,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
8562,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
8592,E182::MTPAP::MTPAP_2,MTPAP,MTPAP_2,prospective_evaluation,1
8601,E182::SRSF7::SRSF7_2,SRSF7,SRSF7_2,prospective_evaluation,1
8602,E182::HNRNPM::HNRNPM_1,HNRNPM,HNRNPM_1,prospective_evaluation,1
8623,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
8629,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
8672,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
8676,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
8688,E182::PCBP1::PCBP1_2,PCBP1,PCBP1_2,prospective_evaluation,1
8724,E182::MTPAP::MTPAP_2,MTPAP,MTPAP_2,prospective_evaluation,1
8787,E182::CPEB2::CPEB2_2,CPEB2,CPEB2_2,prospective_evaluation,1
8795,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
8821,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
8823,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
8829,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
8831,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
8861,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
8867,E182::SLTM::SLTM_1,SLTM,SLTM_1,prospective_evaluation,1
8879,E182::TBRG4::TBRG4_2,TBRG4,TBRG4_2,prospective_evaluation,1
8932,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
8944,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
8953,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
8955,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
8963,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
8979,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
9036,E182::U2AF2::U2AF2_1,U2AF2,U2AF2_1,prospective_evaluation,1
9042,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
9059,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
9066,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
9073,E182::DDX42::DDX42_2,DDX42,DDX42_2,prospective_evaluation,1
9096,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
9102,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
9115,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
9140,E182::CPEB2::CPEB2_2,CPEB2,CPEB2_2,prospective_evaluation,1
9148,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
9183,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
9188,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
9200,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
9208,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
9226,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
9227,E182::HNRNPM::HNRNPM_1,HNRNPM,HNRNPM_1,prospective_evaluation,1
9253,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
9255,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
9290,E182::HNRNPM::HNRNPM_1,HNRNPM,HNRNPM_1,prospective_evaluation,1
9339,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
9342,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
9384,E182::U2AF2::U2AF2_1,U2AF2,U2AF2_1,prospective_evaluation,1
9398,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
9408,E182::PCBP1::PCBP1_1,PCBP1,PCBP1_1,prospective_evaluation,1
9416,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
9436,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
9473,E182::U2AF2::U2AF2_2,U2AF2,U2AF2_2,prospective_evaluation,1
9481,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
9484,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
9505,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
9525,E182::ILF3::ILF3_2,ILF3,ILF3_2,prospective_evaluation,1
9560,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
9582,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
9597,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
9626,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
9629,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
9634,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
9642,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
9670,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
9766,E182::BUD13::BUD13_2,BUD13,BUD13_2,prospective_evaluation,1
9802,E182::HNRNPC::HNRNPC_1,HNRNPC,HNRNPC_1,prospective_evaluation,1
9804,E182::KHSRP::KHSRP_1,KHSRP,KHSRP_1,prospective_evaluation,1
9861,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
9892,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
9898,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
9902,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
9945,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
9954,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
9967,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
9984,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
9986,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
9999,E182::MTPAP::MTPAP_2,MTPAP,MTPAP_2,prospective_evaluation,1
10006,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
10008,E182::ILF3::ILF3_2,ILF3,ILF3_2,prospective_evaluation,1
10027,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
10029,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
10089,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
10101,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
10118,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
10122,E182::HNRNPM::HNRNPM_2,HNRNPM,HNRNPM_2,prospective_evaluation,1
10140,E182::DDX42::DDX42_1,DDX42,DDX42_1,prospective_evaluation,1
10143,E182::FXR2::FXR2_2,FXR2,FXR2_2,prospective_evaluation,1
10150,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
10159,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
10164,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
10184,E182::KHSRP::KHSRP_1,KHSRP,KHSRP_1,prospective_evaluation,1
10209,E182::PCBP1::PCBP1_2,PCBP1,PCBP1_2,prospective_evaluation,1
10212,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
10218,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
10229,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
10237,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
10246,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
10247,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
10256,E182::KHSRP::KHSRP_1,KHSRP,KHSRP_1,prospective_evaluation,1
10259,E182::SERBP1::SERBP1_1,SERBP1,SERBP1_1,prospective_evaluation,1
10269,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
10284,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
10303,E182::DDX42::DDX42_2,DDX42,DDX42_2,prospective_evaluation,1
10321,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
10325,E182::PCBP1::PCBP1_1,PCBP1,PCBP1_1,prospective_evaluation,1
10351,E182::KHSRP::KHSRP_1,KHSRP,KHSRP_1,prospective_evaluation,1
10365,E182::CPEB2::CPEB2_1,CPEB2,CPEB2_1,prospective_evaluation,1
10417,E182::FXR2::FXR2_1,FXR2,FXR2_1,prospective_evaluation,1
10430,E182::SRSF7::SRSF7_2,SRSF7,SRSF7_2,prospective_evaluation,1
10449,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
10465,E182::EIF4G2::EIF4G2_1,EIF4G2,EIF4G2_1,prospective_evaluation,1
10476,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
10483,E182::U2AF2::U2AF2_1,U2AF2,U2AF2_1,prospective_evaluation,1
10486,E182::DDX6::DDX6_2,DDX6,DDX6_2,prospective_evaluation,1
10495,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
10519,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
10522,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
10539,E182::XRN2::XRN2_1,XRN2,XRN2_1,prospective_evaluation,1
10540,E182::SRSF7::SRSF7_1,SRSF7,SRSF7_1,prospective_evaluation,1
10554,E182::BUD13::BUD13_1,BUD13,BUD13_1,prospective_evaluation,1
10575,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
10582,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
10617,E182::ILF3::ILF3_2,ILF3,ILF3_2,prospective_evaluation,1
10649,E182::SLTM::SLTM_2,SLTM,SLTM_2,prospective_evaluation,1
10652,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
10654,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
10658,E182::TBRG4::TBRG4_1,TBRG4,TBRG4_1,prospective_evaluation,1
10676,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
10682,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
10704,E182::SERBP1::SERBP1_2,SERBP1,SERBP1_2,prospective_evaluation,1
10718,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
10732,E182::XRN2::XRN2_2,XRN2,XRN2_2,prospective_evaluation,1
10734,E182::EIF4G2::EIF4G2_2,EIF4G2,EIF4G2_2,prospective_evaluation,1
10761,E182::AGGF1::AGGF1_1,AGGF1,AGGF1_1,prospective_evaluation,1
10766,E182::ILF3::ILF3_1,ILF3,ILF3_1,prospective_evaluation,1
10782,E182::MSI1::MSI1_1,MSI1,MSI1_1,prospective_evaluation,1
10798,E182::MSI1::MSI1_2,MSI1,MSI1_2,prospective_evaluation,1
