e170_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e170_selection_sha256,e170_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_e168_primary_target,selection_used_expression_abundance_effect_or_error
254,P02,54,ENSG00000183117,CSMD1,2,CSMD1-1+CSMD1-2,True,CSMD1,True,True,CSMD1,True,True,804d8d473223ff0254dbc57ae782f515204cc5cc776666b3cd6ec47dd2e98eed,94d678344fa3c4cfd29b58899079aba1733410faf79e5ec9014afd195b29cb76,0b2a0f356bcc32f45200d4bb005b5fd77c37d6991ba085341efc87e5ddae8cb8,1269171f90e4c664976f66f831812a9d8582b07559aebd508ad1b33c79437734,COLUMN_UNSEEN,0,True,False
255,P02,55,ENSG00000076248,UNG,2,UNG-1+UNG-2,True,UNG,True,True,UNG,True,True,d79fd856d54e1ce83678b4596756fbae7ee8afd21c4ca0adf4a596c039f7fec3,1663fbbb100f2da741248d96203d05af69304b951edec812f4e39bdbf2095a04,0b401e532e7e7e7920bd58b2753ad42c486315b3c140a5566465c5b88a71f88d,188cfcbba2f5cbe62b4722312ca064bace11071aa0acd575f1caf9c9c4eb1e09,COLUMN_UNSEEN,0,True,False
256,P02,56,ENSG00000181481,RNF135,2,RNF135-1+RNF135-2,True,RNF135,True,True,RNF135,True,True,b30b9aa425dcdc2364c978760b7d8cac9fd4792c92f22aa87d4d5d204b58480c,72a3db20414a53195aa8cd4708e53207d3236f4bbc36b513f4cabc75a28dfaf8,0b5a3ba0f2989569bbafbf3dd7eeeed7eb80e87023da696ee2d167a45f120f29,8bb5d57a785f3a1ddafc7808cb556743764574e3cdbbc983b2e0f591d13062a6,DONOR_UNSEEN_ONLY,6,True,False
257,P02,57,ENSG00000165462,PHOX2A,2,PHOX2A-1+PHOX2A-2,True,PHOX2A,True,True,PHOX2A,True,True,39b88ad5b8900f8c80fb91246b782d680e3ff3d86ee00a2082162d2fe4d11cd1,6e13d53f037f46c1df51b6e58df51d073695b335159dbbdb9307daf9d0c1cc2f,0b6549f7bf31a10bfdcef5c418e8ca8de8e307552708f9737076fb37a9bf308d,e22eccc5dd3714e8fc2c73794b3d7811d5095fb8eb1b8a742e8de6afd6f6857a,DONOR_UNSEEN_ONLY,6,True,False
258,P02,58,ENSG00000185630,PBX1,2,PBX1-1+PBX1-2,True,PBX1,True,True,PBX1,True,True,18160016cc0987441f0ec96c08498ef2063ec61eb0453f31969988a871dbf825,3a749d4772ec994137a4245217cf6fd865e47fce30785b7ba06aaaf88e6b653d,0b7bf3c032da4a7af446e47369cac6f0de05538ab8b979dbf8d28417b7f1d7e7,cb9006ba48ae49afac0f55448e5eb22c00190b87fc50a2f0e763f37866c021b1,DONOR_UNSEEN_ONLY,6,True,False
259,P02,59,ENSG00000088808,PPP1R13B,2,PPP1R13B-1+PPP1R13B-2,True,PPP1R13B,True,True,PPP1R13B,True,True,180c671c24a8212879103e74a06c9b22e8dc551aee87f362f5a7014362045d9f,d542e57c71a82f1c8e71a343a118b018101cf65fd3e4d0d9b6f1382804cfbc41,0b93cf50045c938d1f49815c12e088d75c5517555af8b8988e58856d927962af,70289293800d8342bf97c0cd52f8a6a9f95823f6b56f704515bc1097467613aa,DONOR_UNSEEN_ONLY,6,True,False
260,P02,60,ENSG00000240204,SMKR1,2,SMKR1-1+SMKR1-2,True,SMKR1,True,True,SMKR1,True,True,10dacc8e42a8a7b01acccd7707509b12a8717682b44d56c2af960f0f35773a6d,f9c79ba52709ad5f1aa9f496e40baa33dd811ce782d5260f79c83f209b077e2f,0ba3389fae5c899c119ba174e2e677056ac0f65eb6d848ae8e9a19752f6ce9e4,64c9d712d7ef8e1b6ef8bf913f9604eda28dc85e728a35b071c808c09d860c15,DONOR_UNSEEN_ONLY,6,True,False
261,P02,61,ENSG00000013561,RNF14,2,RNF14-1+RNF14-2,True,RNF14,True,True,RNF14,True,True,6c4e8876d491b29f4c80c958b737e2fb00f53f9903e467d98f6f26c6afa1cf15,80908bc16a8fb8f65304933dd1c6fa8a29c06cf2827c15c89d94f971adbe197a,0bb6e60fb79680af7fd0fe07508a858c5473fb1004facfd47b286d755c292e1c,95257075e65a7d28bab88db8f620724926de2cd0e6638437e71b0050d5c42df5,DONOR_UNSEEN_ONLY,6,True,False
262,P02,62,ENSG00000156232,WHAMM,2,WHAMM-1+WHAMM-2,True,WHAMM,True,True,WHAMM,True,True,2ecba46cfec73abdf8968027afa01a96077471891414a970b867172308876f74,9eb1e143e852d629ba07920bf58cc324e3b14f0fc0f694e80e838894f5091a39,0bd0ca5df478b11b4526482dedad91b455ba7b272d8636b1251c77a86de44e0e,de69943a5f9a9f73ede1fe78718d08b7611c2e63bc5d135b0e90aa47dca04d72,DONOR_UNSEEN_ONLY,6,True,False
263,P02,63,ENSG00000168056,LTBP3,2,LTBP3-1+LTBP3-2,True,LTBP3,True,True,LTBP3,True,True,84ad9cad39e7835c5c141b25d401ae50121d348b5a7520bd304f2915147c0f7b,da34b4b3e4a48d088e20ac61532784c00677df09372c1b06ba16a7f7c6a4e22e,0bd806987e247ce44405d9b01c0dbe432b86e728f13ef6c33b90d571bec0ff01,1a530ed9e81f03df4d5c94502567988c9d8dec237e2ea5c07405dd6081992e2b,COLUMN_UNSEEN,0,True,False
264,P02,64,ENSG00000120451,SNX19,2,SNX19-1+SNX19-2,True,SNX19,True,True,SNX19,True,True,a22bf43ca3f26695cf3e7f95cea5a27957e7d29a46805a5bca54bc1407072629,f1600b21b1c78fd6c9087d5455c87f44130a565848be4cb24266cecc3eb4f5e7,0bdbb9c70d698e2b889c49ba78b9ff00226d5235aa69ddd4fee38ec6aefafd32,36735920c58e3fc0a8cf1f53f3659a629ccd1e927bd4f73f4723f3a5f67ce915,DONOR_UNSEEN_ONLY,6,True,False
265,P02,65,ENSG00000005844,ITGAL,2,ITGAL-1+ITGAL-2,True,ITGAL,True,True,ITGAL,True,True,ae474cc42b617a7389ca83e321a5ecf84a9a3e7fc88ad5c6f007dd26208fca08,d7c8ac8d57a6fd64fd18b6b19e760cd724c9170c83582e3daf542ea2c8d7db8f,0bf0a965b4f3a556535d73f1ed794f09aec806c85cf92c13017a4eec63f026a6,17ec246d8d6c4e7a249a839c67baad3a3c9706cf5993682fdcf4e9980f5a1cbf,COLUMN_UNSEEN,0,True,False
266,P02,66,ENSG00000028310,BRD9,2,BRD9-1+BRD9-2,True,BRD9,True,True,BRD9,True,True,163883ba0bc68ceb311a8d7441ad9505b92bc53a131f20895fa615b2c485bf6d,d9396c8b8b1c92addc6f66214e130f8cf05a1eaefb14d3213026664e100fb034,0c0b48840ba0dcda1090f41a1222e60e1c849cafcdfcee35b507b9b272c9cd81,d76e9e95b85a107c10b8217d0a1a51937cb061dea5da416febef0f627d44462e,DONOR_UNSEEN_ONLY,6,True,False
267,P02,67,ENSG00000083828,ZNF586,2,ZNF586-1+ZNF586-2,True,ZNF586,True,True,ZNF586,True,True,d51240eee732c65f4b310700daf076a8ba30f40e6d73da93de189d07fdba73c6,62388b45fb1d969aff754b69f618dbff08c6724d8f6b7292732afa4566c86020,0c23050400a39a194938fe75d241530ad861b620889e7ddc05ba64c0987a5197,447c63a6a0189e0063a75c4ae40a05bfecedd60b61f7e484174d4b46fa6506df,DONOR_UNSEEN_ONLY,6,True,False
268,P02,68,ENSG00000032742,IFT88,2,IFT88-1+IFT88-2,True,IFT88,True,True,IFT88,True,True,9565013e23d015175f3ebf51571cfd817cfa3569deea86d5e96558ed08f6ad5e,b38fc84a6da3168d6010bfda1fe5ce74439d9b1dcb92150ee33d52237792ae1e,0c41ad7da832d8e10ba7908b13feb427f97381009fec8c5040ce37ef665764e2,51684b7f0915c4aac0af17a53a7ecc1d05fa214b15e18b7f309e980b888a61b4,DONOR_UNSEEN_ONLY,6,True,False
269,P02,69,ENSG00000179639,FCER1A,2,FCER1A-1+FCER1A-2,True,FCER1A,True,True,FCER1A,True,True,b704945d1234cdd576adf34c5d587c0dda66e7c9c25983180faed4dd741321ba,be0d1b4fd6893863b2fdc41af83a0867c6a65bab006da755329ebbe1fbd6fbd4,0c42e29689f47d4c7d6a3c82f77c28774899f581bf1c0d5d634998c9c60383c1,d329a72dc0324b5c7856d59cf07d55dab806f90b46101a489ef77414393d1b32,DONOR_UNSEEN_ONLY,6,True,False
270,P02,70,ENSG00000154144,TBRG1,2,TBRG1-1+TBRG1-2,True,TBRG1,True,True,TBRG1,True,True,e942c4efbb383985d39577884bf995c0443640ab2b824086bc1ecf81e080f631,570125bddc67b85982622575bef93e43a365307463dc4b6f63a0394f13a3fef8,0c452a417b156ee30c64b1b26320833551aebca655a1687ec8132987c90319bc,cc6bd544f9dde2c978fab119fd6a6a18188bbb3531f9905e32a0b2df38e405aa,DONOR_UNSEEN_ONLY,6,True,False
271,P02,71,ENSG00000114026,OGG1,2,OGG1-1+OGG1-2,True,OGG1,True,True,OGG1,True,True,e611cdc2f2d796cccd27387408e451413574147c2c27738e52302a48b54744f3,92658bdef19b7ffb4c5e8b9af9948456152afe379f612967c67464fc867b47d4,0c4ae316bff66777ec32edaaf6026b995fb7b3707fe0f922496d2a6eb1a32fca,83c82c78219ce6f71aa4efc7620dd728095e25218a4d2fec09c5f41daa1a8d8f,DONOR_UNSEEN_ONLY,6,True,False
272,P02,72,ENSG00000176783,RUFY1,2,RUFY1-1+RUFY1-2,True,RUFY1,True,True,RUFY1,True,True,ec7eb11214dbc65903046d41078375b56c54d48e8dc51962d38c5dc074d9cb32,5bdfcbdd48feb1674c6794ff22a42bc7d31df8689d30df48f1851105ef97ea6b,0c4f8ed4e9af58be31cb5ad9fdca59a7e93fdf90a3b8903ea06b20fcff5e0037,6827eaeb050f9687602273fc2b037945290613ca2b4ec5f8a5d544565a5be278,DONOR_UNSEEN_ONLY,6,True,False
273,P02,73,ENSG00000106351,AGFG2,2,AGFG2-1+AGFG2-2,True,AGFG2,True,True,AGFG2,True,True,15f661dd2def3c00d150c8624a4591a74a88fa07580427974717fce493155415,9d033721a62f1c851a6423884ca450c01ae1036dceaad918fe92e5974536dbd2,0c61fe8e5fc9d7c021cb4c05000dd86004dd355be9bd3532303195e5fa60d44c,27eae7b244f8fdd3735633a33f574ab818c4a8be2f1d76acd32a049b3734f942,DONOR_UNSEEN_ONLY,6,True,False
274,P02,74,ENSG00000170322,NFRKB,2,NFRKB-1+NFRKB-2,True,NFRKB,True,True,NFRKB,True,True,4897afb1dde0311ad5c5b9bf3045dc496115a1715e837c5c323fdaae685dbafb,1121238c369dc9db218dbecd38d49e3d61123b5573d718bbbbdd9913edd29bcb,0c636cdf710f5356b3c6c1ae97b8a7ac0821dc59b7f07bf66fcec6b9d2ca8ba3,36e147788687e062f3e89710a0e6332d167e57e2eaafb5512f67d2e52594d0d8,DONOR_UNSEEN_ONLY,6,True,False
275,P02,75,ENSG00000182325,FBXL6,2,FBXL6-1+FBXL6-2,True,FBXL6,True,True,FBXL6,True,True,73e5a2db8246758c06a93c76ac5e639dac0e192f323e22f8e0e57c5756b5d90e,3caf18477ea9773e2e9093b5fcf0c37b5899e027c1124b4de609adda6a5d6785,0c677620971bd633314a7783b4016bc2b61b9110305a0ef55b48565dc0ae11e1,7bd409c9bfacbc8878fc88fe797e54a498a5e6655dd71a8de88141450e18f49c,DONOR_UNSEEN_ONLY,6,True,False
276,P02,76,ENSG00000160972,PPP1R16A,2,PPP1R16A-1+PPP1R16A-2,True,PPP1R16A,True,True,PPP1R16A,True,True,810de08be9505ff8f743dd5b736e8df8ee7ecd79b2a71c3a1b918241bfa6b88f,9c2ba8820919119f065ec6fb07eda33e68e0024ef796a03fb16031bc0cf9437d,0c73a70366f0a17bffedcbe73af1cf85281f29f09ded40a78c8c50cc25fdf2bf,83a3605af9696c7dc0a8f1e58c421c973fe9231b4ddef0d6d87c2a0c7d22904b,DONOR_UNSEEN_ONLY,6,True,False
277,P02,77,ENSG00000251369,ZNF550,2,ZNF550-1+ZNF550-2,True,ZNF550,True,True,ZNF550,True,True,3b81215c7792e3bbe656cde2a87d60ebf71938f5732f9f2b6e20b1dca8f0db0b,74e109c9510b133bebea1d4cc5d5e9012a197b640eb145850689564b56591e66,0c7e8b44d6a3cdf799da670fd516d77a2e202225ff9e0b152783ac91d55b5cc8,9a3c405f76e55f2fb5adc1ed7371193ca1702ead902e28ab033a1d168b56db92,DONOR_UNSEEN_ONLY,6,True,False
278,P02,78,ENSG00000170049,KCNAB3,2,KCNAB3-1+KCNAB3-2,True,KCNAB3,True,True,KCNAB3,True,True,113985f4bd93e0053bef3d47e085dbcec3e9fc726b3e984c8b53b983b69efbeb,6d304f32192d2bb0ab7f8ea8f6c0513112e2f2e55afe733f3e978990812e2009,0c8b28a02ff8b4a9ab3d009b1b68968a334d1e80194cf91b707ed0715536cbc3,368c6a2d58dbb86c76f16f1ec6578f39c1c9e5dd450047acd47eb32e8691662f,DONOR_UNSEEN_ONLY,6,True,False
279,P02,79,ENSG00000115255,REEP6,2,REEP6-1+REEP6-2,True,REEP6,True,True,REEP6,True,True,6ec47cdf08547c395f1a4152ec892f850129005eddf625897113aa8a0061896e,54a705135b74fe6121a622c4c5ab80806cfdb55979cd705624788368b37947d7,0ca78513f29cbdadffaadff329d9f43032dae148a4b6e36f97fdac73ccc28d3e,c6e4aa9fc3ed0d79815cbef2f99302c759132691f389479b170cf5da6f89e4b4,DONOR_UNSEEN_ONLY,6,True,False
280,P02,80,ENSG00000171970,ZNF57,2,ZNF57-1+ZNF57-2,True,ZNF57,True,True,ZNF57,True,True,78865015b0a86144e5218e57c1e4a1d0984e0636e5d4449c47bb658f27d9491a,f328d4870b0008c4423fb7ed365602f0eae43fcbc314f591d46cc7b301dc351a,0cbf32a9cc52e00840ac1ecdc36316eab730921b4200922b07309e2345750209,37cd4ebadf91632a7d6a00f5c7f36338ae4602f9ef8100273dd9e95335d3512e,DONOR_UNSEEN_ONLY,6,True,False
281,P02,81,ENSG00000225828,FAM229A,2,FAM229A-1+FAM229A-2,True,FAM229A,True,True,FAM229A,True,True,df626b4ac248978b4b74f49a84cbd6f3fe9528b945368ae5f0d23e8b5280a7df,726ba71be90c41135161e603392c31467f0d419825604bb74bacb36dcb4a8f81,0cdf8ac17a8564e46d6408814a1dba7d27c087d184c4fbd7d435a0f5de0a2792,7f84172efe1c8180064558c100056f04f96a1f0193c595cbb98cac52820bbabe,DONOR_UNSEEN_ONLY,6,True,False
282,P02,82,ENSG00000125084,WNT1,2,WNT1-1+WNT1-2,True,WNT1,True,True,WNT1,True,True,d9bdc85ca680b02b53996c8f0317a08ee222c28232e3234d63bcd80349270b71,1c138f319d0b44701d604ffd77ca6d55ab731387773ba8518e6156a282d2b034,0d0b614b5a71cb7165eb652004886fd7ec0238de5c072d7944afae53cf8a27ae,f6c601db8963e09660136a730b6d011db36f6f8b554c4ee0df37e9632cd6ecce,DONOR_UNSEEN_ONLY,6,True,False
283,P02,83,ENSG00000118496,FBXO30,2,FBXO30-1+FBXO30-2,True,FBXO30,True,True,FBXO30,True,True,4a2875f4355728d7230be7c647d946d1bec18c64cda324cf6dba42f5b68c77c5,7971015612d496f0ccb6fb47b001aaf99136735ea355608081150d39c1e4ed07,0d12a67587bcb28811db1b4ac85b1624ef39409274fa30155fbd6916de815e7a,bac499fc5b3a7a8023e0fb77cff06ea0ef0570d2f1e683b7a3424f5168a51aa5,DONOR_UNSEEN_ONLY,6,True,False
284,P02,84,ENSG00000004777,ARHGAP33,2,ARHGAP33-1+ARHGAP33-2,True,ARHGAP33,True,True,ARHGAP33,True,True,12414ec4129a609f4fcc5055d3fb7ba5392e3fc95b433706750670ac7eb6dbe5,05eb5c3aa90338b4f8424c9c10e45c19c053c88aebcfc5d6ebebb5361bbec2be,0d1e3d9598141c8c15fe10af5c6da962fbe9d34f85f87154f5c91f649d714f9c,6f3d861f3ea93d65c0bc6ff4ae2fefcc811db2bf4d8cccbc946db31b965362e3,DONOR_UNSEEN_ONLY,6,True,False
285,P02,85,ENSG00000051108,HERPUD1,2,HERPUD1-1+HERPUD1-2,True,HERPUD1,True,True,HERPUD1,True,True,8133a35ace45c9b48dde4f4dd1f6805d17e0b968623fe67e8b3aad677a65c6ce,023a04de1cec2f4d809025d41aac7beb879bca925a48568d3bf05d4e34e12042,0d202825fc1492fe66272c60185ea8997f5f75ab8c92c30d8b1505ecb77c8f82,7ce37e312b28ff74516835435a0ea58528cf28b339f9f7b862f9a925861cf23c,DONOR_UNSEEN_ONLY,6,True,False
286,P02,86,ENSG00000013583,HEBP1,2,HEBP1-1+HEBP1-2,True,HEBP1,True,True,HEBP1,True,True,57747bd42472303380bd8a07a3003cc0c0fa77d4dcecfb6c8df7be4849e127e1,ed1f84a784e30fc3bf6871494ff26d9f271beb22a3e8fdd80f157fbaa4eafc48,0d25d8c3258b32dd2a8e9e88ef13518661bea5b5082c6f82193cfc43ff47974e,a5ded1e10ed92f1517ea20841abc2dd61c1fce859c28227f7b9cfd433530ab11,DONOR_UNSEEN_ONLY,6,True,False
287,P02,87,ENSG00000124216,SNAI1,2,SNAI1-1+SNAI1-2,True,SNAI1,True,True,SNAI1,True,True,b769c0b725848b13e8bcbc0a987c4bbfc04fe3545a4f13a0560a26d756909bff,184909f203e5c5aee9478d33bda031de381d1cef709412875b77431989d79796,0d31d6db192c19cefdad52b6245d10724c7bfaf5305ce436cd44cc3f0498bee5,f57d441436d24f9ce53352ad0ed3426641260fb210b3b1fa0ee6c2714375a459,DONOR_UNSEEN_ONLY,6,True,False
288,P02,88,ENSG00000152684,PELO,2,PELO-1+PELO-2,True,PELO,True,True,PELO,True,True,31ce0bd8f4438aef8125f1f9a4c50de5b297372fd9482c51d3c234edb2a12c88,cd207d020a23c9f674aabc347928a128912f5927496772347817f3d0eb7a71ca,0d35544bc80a5c1a8ecc4ac7315e0286abac7fec39a2910535877d618aeef0fb,59dac8c98160396db46d502ef232fbdbe24d3d4d65ba394347f1b9d0eeedc2f1,DONOR_UNSEEN_ONLY,6,True,False
289,P02,89,ENSG00000178922,HYI,2,HYI-1+HYI-2,True,HYI,True,True,HYI,True,True,5bd22ec05effbfa3caee308cb25959ed528b9bc18f5778246e6afc9912c517ed,06819e1d877e7aeeb996a3649e9bdd17384293b92f96d0fc22612cdcef70747e,0d3e1c8a96abdf82b839cab8c595eec5d8655c12372cda9e6b3a7616dfa69f52,92d2eaf7681ac7f20a1e3602f4b83e46261ed073087880a33f189310d66489fd,DONOR_UNSEEN_ONLY,6,True,False
290,P02,90,ENSG00000162594,IL23R,2,IL23R-1+IL23R-2,True,IL23R,True,True,IL23R,True,True,f7293aefc4defb5f4590235c09a09fdb45b992b7c8950d7bb2ae2b547b64e29c,24aefc105549e4b5bed18e8ca4ce9e12597d5e82536e81dbbd0bfeaa2e7c1fff,0d75d00dec1e57be90a3f58b23dc26474392d22de0e5d2027bf1f4df5517657f,4d07f086e4cc1ee147889774617f1fac6044f48b18f04c790269a3bdc0bdd014,DONOR_UNSEEN_ONLY,6,True,False
291,P02,91,ENSG00000124374,PAIP2B,2,PAIP2B-1+PAIP2B-2,True,PAIP2B,True,True,PAIP2B,True,True,5fcac93ef7533b7e97d515fdcab97e26627030015d323e65ac9216c089f180d4,11f64f21505089bbd732ab0b7c7017bafd771de4b94a50a36f32551a234c2156,0d7cf1f3716f51ed45c8fbde8ff0c1b626f98b50893dd6f2f3b2a2d88b4d93c6,8462ab1ca47c3df3a67d2ee0397c670da6a8b713463f8817aad737d8b2047ce5,DONOR_UNSEEN_ONLY,6,True,False
292,P02,92,ENSG00000121274,TENT4B,2,TENT4B-1+TENT4B-2,True,TENT4B,True,True,TENT4B,True,True,d19bee35290edd10572b1e551ba1ed5f94c07fd7309cf6fc2ee4f519f540feaa,7b319eb53ff096807d68a6f6b40a6f3250df719f94365aabde2808209f87d264,0d7e29c88c005e7f609d10e46eb76b36907687cd61b2edd09af660bfde0f1c95,58bba9681f8a6c58ba83a33f6f8b1637086ced6d727503e0f81a760918f3f9f4,DONOR_UNSEEN_ONLY,6,True,False
293,P02,93,ENSG00000137802,MAPKBP1,2,MAPKBP1-1+MAPKBP1-2,True,MAPKBP1,True,True,MAPKBP1,True,True,7370bb494461a090829268c4e5467080d5d4e90c8c4150cde67103f03d950bc4,ee7ba03f82dcb2e6d2db144fa028184698d2e08f9eeed7931aacefcbb9d897a8,0d8670b65a999c2b0f88c9297940af1e2a8f29f73241b65bde2c2c1c1ffc2f68,fa0b35c37a7a1aba925b2b1d01d5937d9ada37b50ee5f237ab8ba5e65d5b7048,DONOR_UNSEEN_ONLY,6,True,False
294,P02,94,ENSG00000102554,KLF5,2,KLF5-1+KLF5-2,True,KLF5,True,True,KLF5,True,True,fc63d77563a84b1371d80e6999e3baf2d00a6219f327926b9dc6fe913d664d44,e63b5b175cf5e48a52e18424db0011e1d14c8c4744ca6b20629706fa10e43fac,0d8d40025292c4db940a5faf34c917806b2a122633955209bdf725e05f518201,15d8672cd6cf830863e1aff780d39520ef70b84bab29acd6373aadb86bd40893,COLUMN_UNSEEN,0,True,False
295,P02,95,ENSG00000076382,SPAG5,2,SPAG5-1+SPAG5-2,True,SPAG5,True,True,SPAG5,True,True,b21dc274679934de5a5a1444d195f4eefff8f26d2e2910573056b8eb273e54a7,dfd1c13fde02c6e98f6b333654e72842b34f0e6f31cc3c9a73444a86d042cbe1,0d8d7896993fdb6a46c9f6c9546cec4f5f676f5f6aa7658d4d6d3adc6867009f,8bacf43a2bb9ad6b4a95c57d274a709731014b759efc9769a64ef36f0efd844f,DONOR_UNSEEN_ONLY,6,True,False
296,P02,96,ENSG00000056972,TRAF3IP2,2,TRAF3IP2-1+TRAF3IP2-2,True,TRAF3IP2,True,True,TRAF3IP2,True,True,f22e1c7693da59b36c94a51bdcd990f91374e7e8610e578c228a6c4f558c0905,bda42b694aa605a75c609079fed67302fa0a03b9b0fc9e84407d2ee53efb4ff2,0d8e2f6bdb858588b6bc86cdbaf19bdd1b017439a504d451f10b7445bf754a5e,1ad73b8d326d831df6477d72965978be459c9ee66e8243563116416bc33ae9af,COLUMN_UNSEEN,0,True,False
297,P02,97,ENSG00000131018,SYNE1,2,SYNE1-1+SYNE1-2,True,SYNE1,True,True,SYNE1,True,True,a9471b5d3f31a00bed1818df72f99fc3fef2c735b6b953c0c7d957130b84bb5c,ee4139ff091329a00f6799798841ae269ec6cb88ae777c6415435d3d390051d8,0d94e496322215f8351ff06c574bea5b88dc0e80b9654b723e493e0bf07553e2,0147f8161069d8661a966788d8130ce6a99fbba0263ea0a7801ada565121ef7d,COLUMN_UNSEEN,0,True,False
298,P02,98,ENSG00000137502,RAB30,2,RAB30-1+RAB30-2,True,RAB30,True,True,RAB30,True,True,a1e3ee02a1f50ad2efcc9334b36088942769f09bfe056e9eaae5afe2008f28b7,1a3fed7141ed2961e52eb889c31658050b64a98b6acddadf1c64df01d7a5ff29,0de3223859916c0405c8fec4b9579e3038fb5dc1ec05450b5d480afb2b31a10e,23960789cddc45a42d87efa401f9e09673eefdd50e22e5b12c37ed7a57e64090,COLUMN_UNSEEN,0,True,False
299,P02,99,ENSG00000087258,GNAO1,2,GNAO1-1+GNAO1-2,True,GNAO1,True,True,GNAO1,True,True,5452669f9699b59bbf18cdc826c21ecc594c44b47ce64f59933d8798ba9fadf4,aa7cb6c6ced163ddb026152270930ac1d6bb5e259b6c1f6c35472b6d350e70df,0dfa0580ef7c314579c264338e4597f19852eac1aa25d42e0aefdc75d3f95d22,b43f30f53d757298ee0f24c2d4867466cac52678351379c0e1bbeb387a298520,DONOR_UNSEEN_ONLY,6,True,False
300,P02,100,ENSG00000186766,FOXI2,2,FOXI2-1+FOXI2-2,True,FOXI2,True,True,FOXI2,True,True,79321d5f85f48c8ef980055e55f76c0ca5e8edd6777ccead34a0da913ed02b54,1391fac5e0861bf898d821c704a343c74fae9508813a6f099117489a51d08c33,0e019f68e083fa503a8db1ea4f7f454b07354ee979e878730525b60cf6b188c0,47974cb4b10c8832889ab17eba2877645cecef5d6959ad013c33326d2b2ce120,DONOR_UNSEEN_ONLY,6,True,False
301,P02,101,ENSG00000189334,S100A14,2,S100A14-1+S100A14-2,True,S100A14,True,True,S100A14,True,True,da4e4de944cc2c19c8fd3b68d8a93b6bf4e0fd9d91db3ddae831bdf7ae623624,1ac9d57947231016336489ba680ab8c1f5e7748eefa19a6ee826079af90fec31,0e21cee46147fe15302d54e8ec357ea9e660d9ab0f66cd3344064bfc329ddacc,010d81d523ffdf7da76e0c5f2752d01419c0f6289bbe6b07e6ae5a0dbefadda5,COLUMN_UNSEEN,0,True,False
302,P02,102,ENSG00000109846,CRYAB,2,CRYAB-1+CRYAB-2,True,CRYAB,True,True,CRYAB,True,True,bf2b071e45fc4ac717016edb1f74debbf911698a2bc8d357e6acf834e99b8526,620902f0aa8209e413afc57e4c1b7f7e937fa60bd3b02c0e0766842b99d345f5,0e2415c399d61cd330b17cf30d7ef4c33e528bbe5a5b5007f9e60334534029c1,5ed7d433ccade73c71e82accfb6d7c6f2264fef0ea369f6f528fd1967b300727,DONOR_UNSEEN_ONLY,6,True,False
303,P02,103,ENSG00000179387,ELMOD2,2,ELMOD2-1+ELMOD2-2,True,ELMOD2,True,True,ELMOD2,True,True,5281bac48ad27ff1a1442b59a1a2d9c0e8ce68bd23f36bcfe7e045eb1b46474a,5d5678e35ba953ba9e1dc75acc820700b3cedacca4e2cacb7649f25c40e6a80a,0e36333c3446ca1dc170c28df1fd40ac0b2fcf33e92e6e5169534acaf8a39212,b91df67ce568500bbf5e771e3a8071ee58448f488ce8254bee88ed89a6b11d3e,DONOR_UNSEEN_ONLY,6,True,False
304,P02,104,ENSG00000272573,MUSTN1,2,MUSTN1-1+MUSTN1-2,True,MUSTN1,True,True,MUSTN1,True,True,649f9b0904f398244f4cb2b4321953346b907786a8c757bd18716a0ed8539b95,5f6beda6c651e242c573e8965b9cd6488deb0e95476ae10ebc2fbf42f09caf22,0e3772ed48e87af650ef63d50ca5f6123c684117c44f37168056fb7037c1b1c6,d9d127cb2b42e49eaf033e293c8a399dd08c6e926bf1f610f84b424d3c51079a,DONOR_UNSEEN_ONLY,6,True,False
305,P02,105,ENSG00000182809,CRIP2,2,CRIP2-1+CRIP2-2,True,CRIP2,True,True,CRIP2,True,True,fe18ed660e9c98f1db46e05e6302aeafc1c1ca6b08dfe3d0d5debd6cd3d0a6bb,eedd4a95a0143bc3729c4cd41e7b61023bde640a19b3ec1940575c2e7217d815,0e448c9dc9395eceac01cd6741449996d5f31304ad8b50d4a07868aa39f69def,12da8762982c287739eb5528d6e24fcf1c90936d6936dc4a8539aa054f350877,COLUMN_UNSEEN,0,True,False
306,P02,106,ENSG00000082196,C1QTNF3,2,C1QTNF3-1+C1QTNF3-2,True,C1QTNF3,True,True,C1QTNF3,True,True,b262200c93d971ae947910ae2f9c0f6834a3a65b65eec09de6d56ba26586818d,f6a9ee9bd2efc4f5d258ab825c3b6fc315317ab979f9e6a118bb717d912569fe,0e4bd4eac88cf2ea2aaefb14478484c5eb9d1cba8d2fd5b8ff152469b5632113,b33c5bb1b1acb933ce01173b0f2542c1b437f38f0ae1b35bf7fcb99368130c7e,DONOR_UNSEEN_ONLY,6,True,False
