panel,panel_label,seed,task_id,gene_order_hash,native_logvar,predicted_magnitude,own_rmse,predicted_effect_key,true_effect_key,pretruth_score_lock_sha256
P1,Norman_P1,33,S1PR2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,-0.0007209209143184,0.0713604824222003,0.066720454088587,GEARS::norman::seed33::single::S1PR2+ctrl::pred,GEARS::norman::seed33::single::S1PR2+ctrl::true,a65840f5a81bf5e4f687465e35df39b44ea6a1f56948a5c2fcca8f3b86ce9970
P1,Norman_P1,33,SNAI1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2044979631900787,0.0792832983997687,0.0674056262973074,GEARS::norman::seed33::single::SNAI1+ctrl::pred,GEARS::norman::seed33::single::SNAI1+ctrl::true,a65840f5a81bf5e4f687465e35df39b44ea6a1f56948a5c2fcca8f3b86ce9970
P1,Norman_P1,33,SPI1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0471907034516334,0.0768926357024607,0.0790163963206519,GEARS::norman::seed33::single::SPI1+ctrl::pred,GEARS::norman::seed33::single::SPI1+ctrl::true,a65840f5a81bf5e4f687465e35df39b44ea6a1f56948a5c2fcca8f3b86ce9970
P1,Norman_P1,33,STIL+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0908715203404426,0.041818026430488,0.0506501442500663,GEARS::norman::seed33::single::STIL+ctrl::pred,GEARS::norman::seed33::single::STIL+ctrl::true,a65840f5a81bf5e4f687465e35df39b44ea6a1f56948a5c2fcca8f3b86ce9970
P1,Norman_P1,33,TSC22D1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1815388649702072,0.0240102843703439,0.0324719285363104,GEARS::norman::seed33::single::TSC22D1+ctrl::pred,GEARS::norman::seed33::single::TSC22D1+ctrl::true,a65840f5a81bf5e4f687465e35df39b44ea6a1f56948a5c2fcca8f3b86ce9970
P2,Norman_P2,11,ARRDC3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1204509809613227,0.0295762667170491,0.0265626463276682,GEARS::norman::seed11::single::ARRDC3+ctrl::pred,GEARS::norman::seed11::single::ARRDC3+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,ATL1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1377948820590973,0.0273849290413875,0.0558932891506401,GEARS::norman::seed11::single::ATL1+ctrl::pred,GEARS::norman::seed11::single::ATL1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,BPGM+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1187971755862236,0.0251313423791043,0.0432260332412082,GEARS::norman::seed11::single::BPGM+ctrl::pred,GEARS::norman::seed11::single::BPGM+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,CBFA2T3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1245933771133422,0.0317667664305035,0.0442416041279495,GEARS::norman::seed11::single::CBFA2T3+ctrl::pred,GEARS::norman::seed11::single::CBFA2T3+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,CDKN1C+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1241421326994896,0.0643378986415545,0.0531929552943822,GEARS::norman::seed11::single::CDKN1C+ctrl::pred,GEARS::norman::seed11::single::CDKN1C+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,CEBPA+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2357290238142013,0.1625888649160957,0.0952463970450201,GEARS::norman::seed11::single::CEBPA+ctrl::pred,GEARS::norman::seed11::single::CEBPA+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,CEBPB+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1466144621372223,0.0858966279350331,0.0589070375418864,GEARS::norman::seed11::single::CEBPB+ctrl::pred,GEARS::norman::seed11::single::CEBPB+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,CELF2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1258060485124588,0.0310403409985959,0.0455654075509573,GEARS::norman::seed11::single::CELF2+ctrl::pred,GEARS::norman::seed11::single::CELF2+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,COL1A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1781293749809265,0.0390968396624115,0.067478855003809,GEARS::norman::seed11::single::COL1A1+ctrl::pred,GEARS::norman::seed11::single::COL1A1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,COL2A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1064052730798721,0.0516462351850946,0.070735210279267,GEARS::norman::seed11::single::COL2A1+ctrl::pred,GEARS::norman::seed11::single::COL2A1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,CSRNP1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0671007931232452,0.0251577133274949,0.0346034708457697,GEARS::norman::seed11::single::CSRNP1+ctrl::pred,GEARS::norman::seed11::single::CSRNP1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,DLX2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.3031747937202453,0.0678590872499487,0.0660584273366583,GEARS::norman::seed11::single::DLX2+ctrl::pred,GEARS::norman::seed11::single::DLX2+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,HK2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1367699652910232,0.0324730204072066,0.031671696348813,GEARS::norman::seed11::single::HK2+ctrl::pred,GEARS::norman::seed11::single::HK2+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,HOXA13+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1080487295985221,0.0574510996340147,0.0716332708483415,GEARS::norman::seed11::single::HOXA13+ctrl::pred,GEARS::norman::seed11::single::HOXA13+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,NCL+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1234712675213813,0.0308670455174544,0.0362355592641265,GEARS::norman::seed11::single::NCL+ctrl::pred,GEARS::norman::seed11::single::NCL+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,RREB1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1206773743033409,0.0327374261626746,0.0374233744392032,GEARS::norman::seed11::single::RREB1+ctrl::pred,GEARS::norman::seed11::single::RREB1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,SAMD1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.195019781589508,0.0611516922309268,0.0466387546945031,GEARS::norman::seed11::single::SAMD1+ctrl::pred,GEARS::norman::seed11::single::SAMD1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,SGK1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1233982145786285,0.0304510606264526,0.04516370756426,GEARS::norman::seed11::single::SGK1+ctrl::pred,GEARS::norman::seed11::single::SGK1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,SLC38A2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2431146800518036,0.0319888734209382,0.0375797634797591,GEARS::norman::seed11::single::SLC38A2+ctrl::pred,GEARS::norman::seed11::single::SLC38A2+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,SLC4A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1212045401334762,0.0282413246070853,0.0554186413869584,GEARS::norman::seed11::single::SLC4A1+ctrl::pred,GEARS::norman::seed11::single::SLC4A1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,SLC6A9+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.126548945903778,0.0320165750198934,0.0366645109521163,GEARS::norman::seed11::single::SLC6A9+ctrl::pred,GEARS::norman::seed11::single::SLC6A9+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,TBX3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.072561390697956,0.0564456266041569,0.0544607965481406,GEARS::norman::seed11::single::TBX3+ctrl::pred,GEARS::norman::seed11::single::TBX3+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,TP73+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1587546616792678,0.0378087645973716,0.1019346157599847,GEARS::norman::seed11::single::TP73+ctrl::pred,GEARS::norman::seed11::single::TP73+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,11,ZC3HAV1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0771706700325012,0.0398058218260383,0.0438551855383304,GEARS::norman::seed11::single::ZC3HAV1+ctrl::pred,GEARS::norman::seed11::single::ZC3HAV1+ctrl::true,56958686aeab8c31656c7bbc0bc79e09e7f38fcc85bd1b599fb109ae37642094
P2,Norman_P2,22,ARRDC3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.127441257238388,0.0464914694641759,0.0424922916350148,GEARS::norman::seed22::single::ARRDC3+ctrl::pred,GEARS::norman::seed22::single::ARRDC3+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,ATL1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2237022072076797,0.0448951510996398,0.0659570537673863,GEARS::norman::seed22::single::ATL1+ctrl::pred,GEARS::norman::seed22::single::ATL1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,BPGM+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1879788339138031,0.045310593049145,0.0615799812560478,GEARS::norman::seed22::single::BPGM+ctrl::pred,GEARS::norman::seed22::single::BPGM+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,CBFA2T3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0697540268301963,0.022974005667922,0.0395298911759131,GEARS::norman::seed22::single::CBFA2T3+ctrl::pred,GEARS::norman::seed22::single::CBFA2T3+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,CDKN1C+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2368916273117065,0.0468857518160284,0.0443072218178384,GEARS::norman::seed22::single::CDKN1C+ctrl::pred,GEARS::norman::seed22::single::CDKN1C+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,CEBPA+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.3614278733730316,0.1337409803825085,0.0900451310158609,GEARS::norman::seed22::single::CEBPA+ctrl::pred,GEARS::norman::seed22::single::CEBPA+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,CEBPB+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1673509180545807,0.0607823492243211,0.0567979841811568,GEARS::norman::seed22::single::CEBPB+ctrl::pred,GEARS::norman::seed22::single::CEBPB+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,CELF2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1580796092748642,0.041184557729739,0.0409264578512229,GEARS::norman::seed22::single::CELF2+ctrl::pred,GEARS::norman::seed22::single::CELF2+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,COL1A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2629302144050598,0.0556982875704882,0.0701770274025481,GEARS::norman::seed22::single::COL1A1+ctrl::pred,GEARS::norman::seed22::single::COL1A1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,COL2A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1175396814942359,0.0360376482723063,0.0641425234109924,GEARS::norman::seed22::single::COL2A1+ctrl::pred,GEARS::norman::seed22::single::COL2A1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,CSRNP1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2308558076620102,0.0444876256980253,0.0567741784829022,GEARS::norman::seed22::single::CSRNP1+ctrl::pred,GEARS::norman::seed22::single::CSRNP1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,DLX2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.3221641182899475,0.0569100225148842,0.0559514216680721,GEARS::norman::seed22::single::DLX2+ctrl::pred,GEARS::norman::seed22::single::DLX2+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,HK2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.165626659989357,0.0320303210937454,0.0344495467932566,GEARS::norman::seed22::single::HK2+ctrl::pred,GEARS::norman::seed22::single::HK2+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,HOXA13+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2011690586805343,0.0583570903141084,0.0661533320807059,GEARS::norman::seed22::single::HOXA13+ctrl::pred,GEARS::norman::seed22::single::HOXA13+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,NCL+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1709093451499939,0.0552725295048031,0.0566571565049864,GEARS::norman::seed22::single::NCL+ctrl::pred,GEARS::norman::seed22::single::NCL+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,RREB1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.127279445528984,0.0264974045733517,0.0409281285510469,GEARS::norman::seed22::single::RREB1+ctrl::pred,GEARS::norman::seed22::single::RREB1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,SAMD1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2073844671249389,0.0602654518339025,0.0418483561880656,GEARS::norman::seed22::single::SAMD1+ctrl::pred,GEARS::norman::seed22::single::SAMD1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,SGK1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0943381711840629,0.0510542555393953,0.0468911447790684,GEARS::norman::seed22::single::SGK1+ctrl::pred,GEARS::norman::seed22::single::SGK1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,SLC38A2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,-0.0596242435276508,0.0292564301437549,0.0366620797779282,GEARS::norman::seed22::single::SLC38A2+ctrl::pred,GEARS::norman::seed22::single::SLC38A2+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,SLC4A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2236584573984146,0.0422884231191941,0.0617613470390973,GEARS::norman::seed22::single::SLC4A1+ctrl::pred,GEARS::norman::seed22::single::SLC4A1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,SLC6A9+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2179275900125503,0.0459609901628299,0.0465441051996033,GEARS::norman::seed22::single::SLC6A9+ctrl::pred,GEARS::norman::seed22::single::SLC6A9+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,TBX3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1291427761316299,0.0622946942790021,0.0610551045734683,GEARS::norman::seed22::single::TBX3+ctrl::pred,GEARS::norman::seed22::single::TBX3+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,TP73+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2275123447179794,0.0463646772298017,0.1049376761051081,GEARS::norman::seed22::single::TP73+ctrl::pred,GEARS::norman::seed22::single::TP73+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,22,ZC3HAV1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0358404852449893,0.031834896397971,0.0400703279253016,GEARS::norman::seed22::single::ZC3HAV1+ctrl::pred,GEARS::norman::seed22::single::ZC3HAV1+ctrl::true,a8cabe773254b1499f4c896a6937f57109b6e1934762362b95946611852f0999
P2,Norman_P2,33,ARRDC3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1756346523761749,0.0259379482355754,0.0268910115108574,GEARS::norman::seed33::single::ARRDC3+ctrl::pred,GEARS::norman::seed33::single::ARRDC3+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,ATL1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1569619476795196,0.0310384492865685,0.0571862297479471,GEARS::norman::seed33::single::ATL1+ctrl::pred,GEARS::norman::seed33::single::ATL1+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,BPGM+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1651494204998016,0.0231739895632005,0.0490958626811616,GEARS::norman::seed33::single::BPGM+ctrl::pred,GEARS::norman::seed33::single::BPGM+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,CBFA2T3+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.150437131524086,0.0250559642482264,0.0366445824348903,GEARS::norman::seed33::single::CBFA2T3+ctrl::pred,GEARS::norman::seed33::single::CBFA2T3+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,CDKN1C+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.193945825099945,0.0584411568494534,0.0457969634555552,GEARS::norman::seed33::single::CDKN1C+ctrl::pred,GEARS::norman::seed33::single::CDKN1C+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,CEBPA+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.4636686742305755,0.1590569133843242,0.0984825658915019,GEARS::norman::seed33::single::CEBPA+ctrl::pred,GEARS::norman::seed33::single::CEBPA+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,CEBPB+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1933266967535019,0.0946074591585255,0.063703019660991,GEARS::norman::seed33::single::CEBPB+ctrl::pred,GEARS::norman::seed33::single::CEBPB+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,CELF2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2032402008771896,0.0267355348820208,0.0407508938645792,GEARS::norman::seed33::single::CELF2+ctrl::pred,GEARS::norman::seed33::single::CELF2+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,COL1A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1482113599777221,0.0268104114650713,0.0680212301711667,GEARS::norman::seed33::single::COL1A1+ctrl::pred,GEARS::norman::seed33::single::COL1A1+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,COL2A1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.0750549435615539,0.0434177149096935,0.0677673268486801,GEARS::norman::seed33::single::COL2A1+ctrl::pred,GEARS::norman::seed33::single::COL2A1+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,CSRNP1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.130220890045166,0.0263582317368328,0.0382044987389033,GEARS::norman::seed33::single::CSRNP1+ctrl::pred,GEARS::norman::seed33::single::CSRNP1+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,DLX2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.3113594055175781,0.0727685405134666,0.0677929961925117,GEARS::norman::seed33::single::DLX2+ctrl::pred,GEARS::norman::seed33::single::DLX2+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,HK2+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.2172319144010543,0.0277833459990004,0.0320317382729211,GEARS::norman::seed33::single::HK2+ctrl::pred,GEARS::norman::seed33::single::HK2+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,HOXA13+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1748109608888626,0.0349698036231251,0.075874956233643,GEARS::norman::seed33::single::HOXA13+ctrl::pred,GEARS::norman::seed33::single::HOXA13+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,NCL+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1940665990114212,0.0294104590871153,0.0359688606722896,GEARS::norman::seed33::single::NCL+ctrl::pred,GEARS::norman::seed33::single::NCL+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
P2,Norman_P2,33,RREB1+ctrl,sha256:9059bd6e8ff28482b90f1dd4dd423df7e1990b35f9a8ad5b4b6aee9ef0eb7ed0,0.1998957097530365,0.0287358156710717,0.0383205236681647,GEARS::norman::seed33::single::RREB1+ctrl::pred,GEARS::norman::seed33::single::RREB1+ctrl::true,08fc8be7a71594fc08ed9429be3b12156c472fcf837cf368c9405e6b9831017f
