dataset_name,score_name,fold_id,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,0,452,0.4683786018892645,0.43689664341758755,0.7903362596152975,0.6670619212110049,21.733252096012635,0.05791253367273503
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,1,448,0.5641488323760727,0.49130659490742323,0.7292872307790981,0.7419750029599133,17.806319821568408,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,2,452,0.42661266173864204,0.45927355624185195,0.7016686262313605,0.6177284186948031,17.27499856930763,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,3,452,0.48679038065332886,0.5469410692886331,0.7714358565700863,0.7159933174607958,14.66366636799416,0.05639638705381429
SrivatsanTrapnell2020_sciplex3,model_disagreement_risk,4,452,0.44477700948374277,0.42579759485264396,0.7003607765596952,0.6644326870917038,12.560897477323115,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,0,226,-0.05180723978494446,-0.03896234060346309,0.7903362596152974,-0.12836379673572496,-2.1849438036991122,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,1,224,-0.24191179592064044,-0.05706892659249903,0.7292872307790982,-0.3154705009307778,-6.79161723342568,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,2,226,-0.2942186866754559,-0.18923583089382393,0.7016686262313604,-0.4428981350250274,-6.87885001032111,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,3,226,-0.24939082722608688,-0.07570477111673446,0.7714358565700862,-0.3367682600239791,-5.670843644256052,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,ood_distance_risk,4,226,-0.14367189383220072,-0.19476907992786469,0.7003607765596951,-0.3019848357492126,-1.8376410664070186,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,0,226,0.01561585881403616,-0.35610832339633763,0.7903362596152974,-0.3317510172773601,5.544115998047257,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,1,224,0.30533824224906453,-0.3014518270053081,0.7292872307790982,-0.02333187824941577,10.344376703180727,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,2,226,0.10567943537348432,-0.4790957356704747,0.7016686262313604,-0.3175485212361026,10.311115153240591,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,3,226,-0.021457867733436598,-0.2132526672912954,0.7714358565700862,-0.1849317511783566,9.68870499991342,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,prediction_magnitude_risk,4,226,-0.11430395182987979,-0.2645936361981069,0.7003607765596951,-0.24872669148219573,0.03552694110715349,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,0,226,0.40867703174216324,0.2817698700409018,0.7903362596152974,0.56061546060047,18.763725716519055,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,1,224,0.5221040135926821,0.3721486443709207,0.7292872307790982,0.6921446598407511,15.216205490853033,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,2,226,0.41813970877833007,0.43458451490424593,0.7016686262313604,0.6525841124076732,15.191091776337778,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,3,226,0.5313757868687814,0.4478189555404142,0.7714358565700862,0.7320800139559017,15.636258360218207,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_family_confidence,4,226,0.28538568972138834,0.4169399802241951,0.7003607765596951,0.5335163869007447,10.092350217117897,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,0,226,0.40867703174216324,0.2817698700409018,0.7903362596152974,0.56061546060047,18.763725716519055,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,1,224,0.5221040135926821,0.3721486443709207,0.7292872307790982,0.6921446598407511,15.216205490853033,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,2,226,0.41813970877833007,0.43458451490424593,0.7016686262313604,0.6525841124076732,15.191091776337778,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,3,226,0.5313757868687814,0.4478189555404142,0.7714358565700862,0.7320800139559017,15.636258360218207,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,protocol_v0_2_with_stability_confidence,4,226,0.28538568972138834,0.4169399802241951,0.7003607765596951,0.5335163869007447,10.092350217117897,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,random_score,0,452,-0.08983069646058964,0.02752270032167621,0.7903362596152975,-0.05908218251363866,-3.8307192594591335,0.05791253367273503
SrivatsanTrapnell2020_sciplex3,random_score,1,448,0.00048579850159337167,-0.16169509511056393,0.7292872307790981,-0.12842343283160856,2.1121573425398004,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,random_score,2,452,-0.04660025165305911,0.0600453008913055,0.7016686262313605,0.0068223554759277005,1.5868530074295966,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,random_score,3,452,-0.04857654689680229,-0.10881888774355732,0.7714358565700863,-0.10377406325783677,-2.192945825795096,0.05639638705381429
SrivatsanTrapnell2020_sciplex3,random_score,4,452,-0.09941265908117117,0.035851930870656246,0.7003607765596952,-0.04524599228915836,-0.9640673636712214,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,0,226,0.49623380504983566,0.2104084311202942,0.7903362596152974,0.528803062675128,18.038426868172646,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,1,224,0.6358806373307619,0.18864326509756454,0.7292872307790982,0.6521635178138616,19.31305511419299,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,2,226,0.4985718555481917,0.20516055254505997,0.7016686262313604,0.5350501645683864,16.71028066192311,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,3,226,0.48679038065332886,0.5469410692886331,0.7714358565700862,0.7159933174607959,14.702320291672041,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,simple_combined_confidence,4,226,0.36279833062086675,0.1960443786051468,0.7003607765596951,0.4121652097570848,11.342944562977427,0.05836705827932718
SrivatsanTrapnell2020_sciplex3,support_count_score,0,226,0.1358423609227682,0.05328775540263061,0.7903362596152974,0.20037758782032133,5.064751350362318,0.05791253367273504
SrivatsanTrapnell2020_sciplex3,support_count_score,1,224,0.19799410069020326,0.10155315003998562,0.7292872307790982,0.29645293274525947,5.084188224546672,0.06270148010694485
SrivatsanTrapnell2020_sciplex3,support_count_score,2,226,0.25098436603508406,0.24634156492235673,0.7016686262313604,0.4171519338852873,1.2419184531433836,0.055377902881699394
SrivatsanTrapnell2020_sciplex3,support_count_score,3,226,0.3023180854488783,0.1817466806139024,0.7714358565700862,0.4008827678067248,4.542087868075166,0.056396387053814286
SrivatsanTrapnell2020_sciplex3,support_count_score,4,226,0.019940788770883868,0.2175852053639301,0.7003607765596951,0.1885279159979899,-0.6230158712461827,0.05836705827932718
