fold_id,task_id,setting,context,perturbation,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_truth_used_for_score_or_transform,frozen_model_sha256
Replogle_cellline_holdout_1_K562,K562::BRIP1,context_unseen,K562,BRIP1,1.0,1.0,5.0,5.0,0.6179327698287763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::YRDC,context_unseen,K562,YRDC,1.0,1.0,5.0,5.0,0.6179327698287763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::NDUFA6,context_and_perturbation_unseen,K562,NDUFA6,1.0,1.0,5.0,5.0,0.6179327698287763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::SLC7A5,context_unseen,K562,SLC7A5,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::PTMA,context_and_perturbation_unseen,K562,PTMA,1.0,1.0,5.0,5.0,0.6179327698287763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::LAMTOR4,context_unseen,K562,LAMTOR4,1.0,1.0,5.0,5.0,0.6179327698287763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::CKAP5,context_and_perturbation_unseen,K562,CKAP5,1.0,1.0,5.0,5.0,0.6179327698287763,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_1_K562,K562::HMGB1,context_unseen,K562,HMGB1,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ADSL,context_unseen,RPE1,ADSL,1.0,0.5,0.5267422980004228,-1.5530645052422056,0.3283592688850978,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DNM1,context_and_perturbation_unseen,RPE1,DNM1,1.0,1.0,0.9439318172041018,0.7152565178393286,0.4539701256470354,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SNW1,context_unseen,RPE1,SNW1,1.0,0.5,0.9794360885659272,-0.7262586193312406,0.3548381076317097,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SART3,context_unseen,RPE1,SART3,1.0,1.0,0.0155506680128726,-1.1599919761753024,0.3954525138573273,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PPP1CA,context_unseen,RPE1,PPP1CA,1.0,0.5,0.7086156679449229,0.1273712677356775,0.37063221368526567,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RPL35A,context_unseen,RPE1,RPL35A,1.0,1.0,-0.7740917781195414,0.2294137178669466,0.4157045843140048,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::VEZT,context_unseen,RPE1,VEZT,1.0,1.0,-0.3561716483833281,-0.6668110398646229,0.4012113596048152,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DRG1,context_and_perturbation_unseen,RPE1,DRG1,1.0,1.0,-0.4163266941334489,2.9350478631898413,0.4847827895529384,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SF3A2,context_and_perturbation_unseen,RPE1,SF3A2,1.0,1.0,-0.1401747676062489,-1.2314852238105924,0.3913398423164246,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ERAL1,context_unseen,RPE1,ERAL1,1.0,1.0,0.9595044240873302,-0.8170922958414594,0.418259421238239,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PSTK,context_unseen,RPE1,PSTK,1.0,0.5,-0.6786659950932208,-0.5479618080711962,0.3330926241144574,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DDX5,context_unseen,RPE1,DDX5,1.0,0.5,-0.4006585229840989,2.7134647226602504,0.4139644211467288,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::UBE2M,context_unseen,RPE1,UBE2M,1.0,0.5,-0.6646169121501955,0.2174726615167269,0.351272070608313,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SERBP1,context_unseen,RPE1,SERBP1,1.0,1.0,1.476989979724987,-1.817257825483051,0.40288436190261495,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::USP9X,context_unseen,RPE1,USP9X,1.0,1.0,0.5542727791773829,-1.5343542987857608,0.395093062423692,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DNAJA1,context_unseen,RPE1,DNAJA1,1.0,0.5,0.3077044367580032,-0.782118778877258,0.3430230788602089,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RNASEH2C,context_unseen,RPE1,RNASEH2C,1.0,0.5,1.6945992574330768,-0.3238807414375741,0.37546281558873673,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MTG2,context_unseen,RPE1,MTG2,1.0,0.5,-0.4454640209595134,0.1019378383128163,0.35198827527786025,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PXN,context_unseen,RPE1,PXN,1.0,0.5,-0.2271431018185125,-0.1792076995329136,0.34880566731364504,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::WDR4,context_unseen,RPE1,WDR4,1.0,0.5,-0.9631063179174952,-0.1257663693501459,0.33855079546730493,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SS18L2,context_and_perturbation_unseen,RPE1,SS18L2,1.0,1.0,2.6027392042308337,-2.0720845607107217,0.4145093995494231,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DCAF6,context_unseen,RPE1,DCAF6,1.0,1.0,2.888574969429065,-0.5214950180026429,0.4553614363094603,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TM7SF2,context_and_perturbation_unseen,RPE1,TM7SF2,1.0,1.0,1.7319266182479387,-1.5193948087470133,0.4138598919386164,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ARL4D,context_unseen,RPE1,ARL4D,1.0,0.5,0.7331550635241566,-1.7226887416017378,0.32760712149237387,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TWF1,context_unseen,RPE1,TWF1,1.0,0.5,-1.0975064618719963,0.1527766305731002,0.3429846689328516,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PRELID3B,context_unseen,RPE1,PRELID3B,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RAC3,context_unseen,RPE1,RAC3,1.0,0.5,0.4378995905250581,-0.5423255274135818,0.3506854173979447,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CCNK,context_and_perturbation_unseen,RPE1,CCNK,1.0,1.0,2.5242367643695647,-1.1527227305467178,0.43485322112262237,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::WBP11,context_unseen,RPE1,WBP11,1.0,1.0,0.2298136170298828,-1.0061028882157286,0.4024138715376062,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CCNB1,context_unseen,RPE1,CCNB1,1.0,0.5,0.2968530390367749,-1.7234975695639214,0.3207653721153711,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ELOVL1,context_unseen,RPE1,ELOVL1,1.0,0.5,-0.9191519880636666,0.8526807261775416,0.36219590794990114,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SETDB1,context_unseen,RPE1,SETDB1,1.0,0.5,0.2249176655374408,-1.332555549482581,0.32881332388079393,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::COX6C,context_unseen,RPE1,COX6C,1.0,0.5,0.5734687032226515,-0.0177993181835754,0.36511261641557036,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::VPS54,context_unseen,RPE1,VPS54,1.0,0.5,1.0870018833745831,-1.7576367434882676,0.33232047957983357,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::NUP107,context_unseen,RPE1,NUP107,1.0,0.5,5.0,4.519950082350432,0.5408048586864452,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GRPEL1,context_unseen,RPE1,GRPEL1,1.0,1.0,0.3995672556999408,-0.9744029557167692,0.4058122229089466,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ATR,context_and_perturbation_unseen,RPE1,ATR,1.0,1.0,0.3817860436439345,1.6972808272565478,0.46822114471100235,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SRSF7,context_unseen,RPE1,SRSF7,1.0,0.5,4.043653849012285,4.439286715800037,0.5239571370218691,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MANF,context_unseen,RPE1,MANF,1.0,0.5,-0.5559239077419084,1.3754055709239466,0.3801409092332395,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CHMP6,context_unseen,RPE1,CHMP6,1.0,0.5,2.997033945021081,0.6500068097102324,0.4186807161984236,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ASF1B,context_unseen,RPE1,ASF1B,1.0,1.0,2.3676122583417465,1.950648100041414,0.5052198268113391,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PNISR,context_unseen,RPE1,PNISR,1.0,1.0,1.997677372170798,-1.6135530998778167,0.4158063488894863,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MIOS,context_unseen,RPE1,MIOS,1.0,0.5,0.8397271408388278,-1.8784991149099688,0.3256178139834426,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SRSF11,context_unseen,RPE1,SRSF11,1.0,0.5,-1.020324623818074,2.3668781136028887,0.39614212707650504,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::UFL1,context_and_perturbation_unseen,RPE1,UFL1,1.0,1.0,-1.404272154199396,2.5620072216027623,0.4605807403418607,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MRPS21,context_unseen,RPE1,MRPS21,1.0,0.5,4.598240532637083,1.6260223183358349,0.4666206591565851,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::QRSL1,context_and_perturbation_unseen,RPE1,QRSL1,1.0,1.0,0.2127326746487071,-0.920377330255326,0.4041581837321594,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::EMC3,context_and_perturbation_unseen,RPE1,EMC3,1.0,1.0,4.790199090869998,0.246975745828178,0.5031295058592584,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::COA5,context_and_perturbation_unseen,RPE1,COA5,1.0,1.0,-1.2290565795806656,2.0970229976267576,0.45241056882119635,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RPA3,context_unseen,RPE1,RPA3,1.0,0.5,4.256228642241299,0.4920786849552745,0.43466611547092504,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::NUDCD3,context_unseen,RPE1,NUDCD3,1.0,0.5,1.990399335494605,-1.4370193804848668,0.3539703580518738,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PPP2R1A,context_unseen,RPE1,PPP2R1A,1.0,0.5,0.2343524136857305,-0.982057479018192,0.33718476379619844,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CHORDC1,context_unseen,RPE1,CHORDC1,1.0,0.5,0.4192843558634351,-0.3940676170960882,0.3538729628931846,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CSTF1,context_unseen,RPE1,CSTF1,1.0,1.0,-1.2641329820382894,2.59997365717782,0.4636630227274465,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DNAJC19,context_unseen,RPE1,DNAJC19,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PRPF3,context_unseen,RPE1,PRPF3,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::METTL1,context_unseen,RPE1,METTL1,1.0,0.5,-0.6195593309875402,-0.2311972217961782,0.3414493151504626,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::FNBP4,context_unseen,RPE1,FNBP4,1.0,1.0,4.390140683149069,2.7639922309729434,0.5559314497403189,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TLCD1,context_unseen,RPE1,TLCD1,1.0,1.0,-0.6720022862574113,1.11468485275418,0.4380725669152691,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MRPL10,context_unseen,RPE1,MRPL10,1.0,0.5,3.109175991110709,-1.986131918559044,0.35858139367463704,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::KPNB1,context_unseen,RPE1,KPNB1,1.0,0.5,3.158242143789755,0.2389869750092596,0.4115576931486552,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GUK1,context_unseen,RPE1,GUK1,1.0,0.5,-1.3441029224054597,1.8493711022402872,0.3789364591575372,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CYCS,context_unseen,RPE1,CYCS,1.0,0.5,4.324922325794105,0.0602385468744313,0.42560785917126964,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RUVBL1,context_unseen,RPE1,RUVBL1,1.0,0.5,5.0,5.0,0.552068496826971,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::RPL7,context_and_perturbation_unseen,RPE1,RPL7,1.0,1.0,0.0413989560809098,-0.2634533829883744,0.41689263111242203,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DYNLRB1,context_unseen,RPE1,DYNLRB1,1.0,0.5,1.0003659188424814,-2.029387629735385,0.32458947061183935,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DRAP1,context_unseen,RPE1,DRAP1,1.0,0.5,-0.9618349246680308,1.296467023624139,0.37194121156475635,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TTC4,context_unseen,RPE1,TTC4,1.0,0.5,-0.6512407969976258,0.4331975402129622,0.3565428974339431,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::HSPA8,context_unseen,RPE1,HSPA8,1.0,0.5,5.0,1.4227360400044116,0.4681334615376864,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GMPPB,context_unseen,RPE1,GMPPB,1.0,0.5,0.1041410312343493,-0.044342653485143,0.3571506001050356,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TIMM13,context_unseen,RPE1,TIMM13,1.0,0.5,2.8783800945193923,0.7551263782086736,0.41929170993486636,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::EIF2B2,context_and_perturbation_unseen,RPE1,EIF2B2,1.0,1.0,-1.2616796023958292,2.198601073344407,0.4542837933398888,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SSBP3,context_unseen,RPE1,SSBP3,1.0,0.5,-0.0467343397119941,-0.9392074575768264,0.3337946165038157,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MMGT1,context_unseen,RPE1,MMGT1,1.0,0.5,-0.9648663238090524,0.8019490972434776,0.3602906995074207,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CDK2,context_unseen,RPE1,CDK2,1.0,0.5,-0.2277904255614572,-0.6669131001753086,0.33735228228560776,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::CPNE7,context_unseen,RPE1,CPNE7,1.0,0.5,-0.1300785845507264,1.581110678618619,0.3916267178488242,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ACTR6,context_unseen,RPE1,ACTR6,1.0,1.0,-0.281151025662134,1.7765127979495767,0.45971337372070864,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MRPL54,context_and_perturbation_unseen,RPE1,MRPL54,1.0,1.0,0.8284200801945147,-0.8679642577027161,0.41501592731131465,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GNPNAT1,context_unseen,RPE1,GNPNAT1,1.0,1.0,2.015151805419156,-1.230533511413449,0.425066578946694,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PTPMT1,context_and_perturbation_unseen,RPE1,PTPMT1,1.0,1.0,2.731259737840015,-0.4676862707014068,0.45416392391322136,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::SMAGP,context_and_perturbation_unseen,RPE1,SMAGP,1.0,1.0,0.1756133639718947,3.386146781897065,0.5046237330919195,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::EFTUD2,context_unseen,RPE1,EFTUD2,1.0,1.0,4.055172552060607,-0.0393799708780538,0.48491646278019285,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TRNT1,context_unseen,RPE1,TRNT1,1.0,1.0,-0.6869289209171677,1.2155587123280986,0.440205999344911,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DDX19B,context_unseen,RPE1,DDX19B,1.0,0.5,0.2070608978631811,-0.917570671711471,0.338271070995813,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::UROD,context_unseen,RPE1,UROD,1.0,1.0,0.4582970929795332,-0.9448564957732766,0.4074238865623471,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::GRSF1,context_and_perturbation_unseen,RPE1,GRSF1,1.0,1.0,-0.4037723025930781,1.0267854101761733,0.4402046477034472,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TSEN34,context_unseen,RPE1,TSEN34,1.0,0.5,-0.3244086978783734,-0.9196373930028552,0.32991160268012254,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ISCA2,context_unseen,RPE1,ISCA2,1.0,0.5,0.0552903459158562,-0.7916359028486938,0.3388525917182965,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::DAP3,context_unseen,RPE1,DAP3,1.0,0.5,2.656148527307287,0.9260416774983792,0.4198267800627037,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::MRPL20,context_unseen,RPE1,MRPL20,1.0,1.0,2.2873261874090898,-1.3982823895641323,0.4253867961025003,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::NEDD1,context_unseen,RPE1,NEDD1,1.0,0.5,0.4124541327986064,-0.5320148845265651,0.3505294317928387,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ATP6AP2,context_unseen,RPE1,ATP6AP2,1.0,0.5,1.4064858120853243,0.0521783338380329,0.3797810283539227,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::USP39,context_unseen,RPE1,USP39,1.0,0.5,3.033980248060397,2.663766454371878,0.46650826681796104,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::PRKRIP1,context_unseen,RPE1,PRKRIP1,1.0,0.5,0.2153325869059229,-0.1634087634387767,0.3560956787527452,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::THOC6,context_unseen,RPE1,THOC6,1.0,1.0,0.0402438133207827,-0.1249473353568936,0.4201244001748611,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::USP5,context_and_perturbation_unseen,RPE1,USP5,1.0,1.0,3.1620356766138387,-1.0360320743242923,0.44756491371261936,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::HSP90B1,context_unseen,RPE1,HSP90B1,1.0,0.5,-1.3386530652130837,4.077260933243705,0.4312957147732776,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::TRA2B,context_unseen,RPE1,TRA2B,1.0,0.5,2.5855946149587203,3.5968681538619367,0.48139034145286985,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
Replogle_cellline_holdout_2_RPE1,RPE1::ZBTB17,context_unseen,RPE1,ZBTB17,1.0,1.0,2.786507369214393,-1.7578638276795433,0.4247558253340371,False,77caf3b7b46071ced9577a8bd5289ce4c7bf5899c329ab37e835c41bda07d4b3
