e174_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e174_selection_sha256,e174_column_unseen_sha256,target_stratum,e174_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_targets,selection_used_expression_effect_error_or_e173_outcome
45,R01,45,ENSG00000085465,OVGP1,2,OVGP1-1+OVGP1-2,True,OVGP1,True,True,OVGP1,True,True,3ee55d34db4c78dc788b97ec6ec39bccd91d6cf228d29745e32ae30f37290e72,4c79162184c9117c434df67d09412bbe55e6cedb2e962f54aa9f1d0f1611b7fa,02d407f3da7186b1c632c48dcd76c2b61928ab68fabbb38e5bc5b7c843313540,a87b80423cb5711c5162bd69b35fdd28e7587b6039ce99bdcf9dd8c85c7e0532,DONOR_UNSEEN_ONLY,c80cf41dc9d054a391983e8c4f69bc1176e3344bde2d0ec21cc203143faa2964,EVALUATION_80PCT,6,True,False
46,R01,46,ENSG00000167110,GOLGA2,2,GOLGA2-1+GOLGA2-2,True,GOLGA2,True,True,GOLGA2,True,True,2fc9c0d9f7b7b7d1736db0d7b78ae261d52cfc941cf001eb24fe325a5b27741d,0b1a4e0aab2f217e8268053af3ef000211878f2a558003083e654466868f9627,02dd29e82d1fab7ea0a09b3dd68d9a130b9f22f765dacc1a2fb86bfa121fc87f,c1b20791ab122988578789a71aa1f90d7015cfc308f6c017738f9d4705e1092f,DONOR_UNSEEN_ONLY,0e37f00584ed631d55443de48b4a58767372da7b6bd208ebccaced45ed07c347,CALIBRATION_20PCT,6,True,False
47,R01,47,ENSG00000158941,CCAR2,2,CCAR2-1+CCAR2-2,True,CCAR2,True,True,CCAR2,True,True,4b2a3f87117dc2eb7007d7a8852bed6cff6cb62dfffae76c826a8185016186ba,f399021985be7caeace40c3108b74e10a7b69bb853245567f9d012f1ab566f71,02e07a248cc9cd62f84626336b4034d8b1fc583189c45830a6152e6260bfb671,747c7c18c757a53a9f4ea022d5ab0a8797ca5df75c7708693b010b3d2bf47653,DONOR_UNSEEN_ONLY,4135988e1ed93d9648716038c66d89c8c03bf9fe48e1a1813595fa7b8ead256c,EVALUATION_80PCT,6,True,False
48,R01,48,ENSG00000197045,GMFB,2,GMFB-1+GMFB-2,True,GMFB,True,True,GMFB,True,True,1ab3ed731b57e87a3a8a18b7a5ce3668fed7e6e91805c69e5904c2bbd14763f4,53904dd8d1828decd8c17b9d78b7b8a7f35b0ad915b02e34a0fed2d4bae781ef,02ed578df2fa89d542062cd33a875be2446c0655d1393623e4b6e0c0e33ef14d,fc4624325b2c5320d8f3a7e5f521604484dfa54b7079abade635bbab409fa30f,DONOR_UNSEEN_ONLY,cf97e2c703c993463ee2523f8bc720de76fbf50157b0c89dfeb1703857fc6a52,EVALUATION_80PCT,6,True,False
49,R01,49,ENSG00000108588,CCDC47,2,CCDC47-1+CCDC47-2,True,CCDC47,True,True,CCDC47,True,True,96f57630b3c12e7b1140304bd572b4ddea08b4c4f7b46db0655596011d0dc8b0,2bbef467ce0d72c7d2bb2fe820a25493560e2cfca4226fcfd3aa265917f51603,02f5a24672dbbe2c3716f13294a005065752d97ea0a6dad2eaad60cb946a7f04,4835294ec19ddaad93bec6c8c73c9acf183defed7da5cdaca9f16cabbf13024b,DONOR_UNSEEN_ONLY,f4cc18ea3bdade100c66bddad4f59383f15d21db305683a36354d5aba1f889c9,EVALUATION_80PCT,6,True,False
50,R01,50,ENSG00000064201,TSPAN32,2,TSPAN32-1+TSPAN32-2,True,TSPAN32,True,True,TSPAN32,True,True,2242e4c5a5d4cf9ce0e352022f383af5f2edbb34b767836f357eeee5db5db19c,49e41c66f60fb3bf557ccbaf5b71d999f4c7d07ae441ea234b7f0898ed55babe,030f599da685d55887e70e1961fc0766913fdcdf76a99a4d14b7a1cee0aec915,61e06a5d9e8498e91fd213e80b68d7a739741e71f40794753af10936d7b5094e,DONOR_UNSEEN_ONLY,32941e8f03f432fa5207ed6f2dd940575a7b80f383e192c1c545f3ee84159feb,EVALUATION_80PCT,6,True,False
51,R01,51,ENSG00000104731,KLHDC4,2,KLHDC4-1+KLHDC4-2,True,KLHDC4,True,True,KLHDC4,True,True,cbb8ccb6250dec6947841763c5c98706ebf5656b26c0ac037dffbc1f58ba68c0,9b499e171d07d85b13139caf08a5f5c45624015ef881394c02344d684b322212,0310c268b154f8b80914035a758388568841f8b3c03dad83c7f0fcacf3994746,e84f81802ca77fb238526c346e56fb3d6f7a86e5b27f43020a0d9d3bc89cc601,DONOR_UNSEEN_ONLY,7816724ee13f666ac6441433eb61b89baeb0ef1c68486f270c2bd4115d365ae0,EVALUATION_80PCT,6,True,False
52,R01,52,ENSG00000108039,XPNPEP1,2,XPNPEP1-1+XPNPEP1-2,True,XPNPEP1,True,True,XPNPEP1,True,True,5ba39069e90a3b047950fa54615795f84ab24bcc639c27c03e1734a833a8cee0,ed7f680361d540c3ca36ba624b6b49b565dcfda357769a5897ee7e538f98cce8,031373401c63a4d529e5e1607193b606b9fecd922aaf6fed0c7e6383dd424f21,45c052782ff6fe0687ebfaeeec13d78b863d837af997b5c77098139899b391fc,DONOR_UNSEEN_ONLY,f809f49d742189551dcb30e552fab37e2593b22d5c133b82ab0c49f215f609cc,EVALUATION_80PCT,6,True,False
53,R01,53,ENSG00000149541,B3GAT3,2,B3GAT3-1+B3GAT3-2,True,B3GAT3,True,True,B3GAT3,True,True,a0e8ff97431c7280a307e3c5539a636c202adc4ed8a2e98673ac690a64002656,a884cc7ffb4025f65a77b50af83b78d808bae17fbaae0c4a8de2da4cb53fd98f,031821a58a709534d5bc4b601830be63c020576f8f2871183eafdde381ab511a,4fc2375c1e45fdf5f75b707acffc1d491c65583a0502e31e5a052a69a1940573,DONOR_UNSEEN_ONLY,ee0b6ec5faf778e057a0aa24fe0a871ac4f815bdede17d1c89ea44ba0d3110a0,EVALUATION_80PCT,6,True,False
54,R01,54,ENSG00000221914,PPP2R2A,2,PPP2R2A-1+PPP2R2A-2,True,PPP2R2A,True,True,PPP2R2A,True,True,13c7aeb941fc61570763d997494b0b5b8d5ed2f73bbc262f18e0aefa0252a9de,06c3a7997e8678e3d3cd653845782825a0bcfc709e0b4fcc9af1491d080be791,031dc319c871390574dd6f24002f506400a27cdc6db542aaf434c8ae75c521a9,04c147a0be6fdfe7d1bf1d78b49a68d801f1895b3151ecd1e0a18b05e4412c45,COLUMN_UNSEEN,d625199cdcf6345342a6063862d5d6cba79273f8a1f7a689716e3eaa6fc4c17c,EVALUATION_80PCT,0,True,False
55,R01,55,ENSG00000177556,ATOX1,2,ATOX1-1+ATOX1-2,True,ATOX1,True,True,ATOX1,True,True,6e41fa9eee8decded069f73a138918d42b8623e189e47f396242bacaee71cff6,30c1e4df95855e43be76d232dc7a4754f7c90c086a78d89458cfed3c1fa6d515,031e3ea8d88e270829f5b243c89fe9c7358a8b66bfe13e3a1904d842582fc117,c88a04edbffa903fbf2129e6253226347dbfadd4b46b32c4cb0ad0a2060d737c,DONOR_UNSEEN_ONLY,f892ba3fd6ff6492832de96c62ec430b5a4c520bfc5111e108b7bd4bc69d222f,EVALUATION_80PCT,6,True,False
56,R01,56,ENSG00000136153,LMO7,2,LMO7-1+LMO7-2,True,LMO7,True,True,LMO7,True,True,4274406c776e978b2ec7bc4e21333212d9c03c7ca21df621d4af07499427eba2,2bb025b4d373a7b783c43f93d942fbced403f64003ef467d05693c6ead913f9c,0331de1a9b4a1db0e33e6f66463294d29598c3f146308f1ba8d4668b1bcd20a5,19665dd0c1ad617df34f5a6d23dcfea86285f2acfdc406a9fca044029de1c85e,COLUMN_UNSEEN,aa338fb2b9eca590499fa057a0d98000b7b8f4017eed0c5579d88db83e41c1ef,EVALUATION_80PCT,0,True,False
57,R01,57,ENSG00000137764,MAP2K5,2,MAP2K5-1+MAP2K5-2,True,MAP2K5,True,True,MAP2K5,True,True,ebda07aecda85221a4cbc8fa4216231218afc3955afab171e77f8eee98410a0c,1808481927907d02d66011f57771f2926eba361366108504eee5a99a2c7e1a72,033cb822088e27c15cdd916211894d75915e6cb5aa45ff03d605e270e3a9ce34,42e52f92fd30e2340aef6bf3902200b51fb748af55cc670abb927b8779519504,DONOR_UNSEEN_ONLY,ea385bdc8c84e44e5b3cb091b7e07900a9194524701606a9e814cb6f26e35ace,EVALUATION_80PCT,6,True,False
58,R01,58,ENSG00000174529,TMEM81,2,TMEM81-1+TMEM81-2,True,TMEM81,True,True,TMEM81,True,True,92feec976981e3604cff4038e7ae9c8421c0d8e673fe87931bae086e63fabf35,bfb1e1c94262c7c53a9e3d9ec3a4caec978cd90f1c7d3e152e78de7fdfd1bd95,03628c5db1a7ca608f04fad6f206485cf1ca7789cbe10b7ff38f5142d9fa056c,1de3c1c0aa69cf8e428d1e6d9bcb7d7f1ccb48f1fa130a28df820e7239fccd88,COLUMN_UNSEEN,ff1904ed0c3e116d3dfb5f410b849f1a639c1ccf317b7adad18795b451691298,EVALUATION_80PCT,0,True,False
59,R01,59,ENSG00000143324,XPR1,2,XPR1-1+XPR1-2,True,XPR1,True,True,XPR1,True,True,843c6efda5d9cc4ccb2efb8c9cf63b672cadf613cd11f2b5422643c47f9391ea,fd933acd79020658e83d1bf414590cf695883a3139b8ddf2a7e6c45db4d8b972,03743db314616c4d05524063166de899abb3a89fa9c6c57a38f8742804aabfe4,e9c1bd5825b23de16a15770020483bed218d3fdb431009bf14b80e986d1b7d40,DONOR_UNSEEN_ONLY,a07ad1167e75ef1c979906b6caa9f61f830e05f682c5cd285de4b9ebeea851ee,EVALUATION_80PCT,6,True,False
60,R01,60,ENSG00000138081,FBXO11,2,FBXO11-1+FBXO11-2,True,FBXO11,True,True,FBXO11,True,True,a9773dd1bfbc14dd4a1699d64ef027f00b9f5e92f4df17f3cd4fe67b4ce9d6bf,1c946e77194bf785a5b8987d91697fdab2c0e1de0570d93e40a9347856e1859b,038393ddf37031c27d35c537d84f55b0dc639b0cdbbb563eb2546a934142d3f1,2a013f4417685cb665606d79a4ff37f4e55efbbc84a9d2678647ebb81ecc5941,COLUMN_UNSEEN,f3cbeea64b48362e3b2476f879e4d02d196579f854efc288d04d32e3a7c9a6a3,EVALUATION_80PCT,0,True,False
61,R01,61,ENSG00000051620,HEBP2,2,HEBP2-1+HEBP2-2,True,HEBP2,True,True,HEBP2,True,True,63459c476b4d3f1c536e75b595870d943a902c8780dfca7bc4518f8a2c4438ca,d36a2bbfcdcfd1ffb9e56ed93566f1b48d83f936c56d879a70afd786bfb8f2e5,039de75807f73c6d473c589e869bc89513a5b6c03b90f91d9a9d3483165cb29b,92c537b3dff5abdfc31052eeb5dfa61e3092d95df60b0e9cfaa166768e0eb37f,DONOR_UNSEEN_ONLY,e3051640c428820df0f8e8b693b1cdf2def3c3b3cde8361fc030c5f29d5a9ab4,EVALUATION_80PCT,6,True,False
62,R01,62,ENSG00000104903,LYL1,2,LYL1-1+LYL1-2,True,LYL1,True,True,LYL1,True,True,d5c24c6574fb4544000b44696b62643014d74397b7306ec0f4fdaa407ad2ae53,2e75810484c5bfcb62fa5d4583f5babda594c082c882c1bcd53dfd25b37208e9,039f262b89859a28ae4b02547e929485c6574026afc1747489d350365fc84270,5dbabf8a1c84954c4691c7e8cc9c89ccf69e72e0762d5a2390680d06c1488aea,DONOR_UNSEEN_ONLY,edcad1c486298cfb72589e3e6c771a3b01dca800abdd995fe5394ccda9c70c78,EVALUATION_80PCT,6,True,False
63,R01,63,ENSG00000162971,TYW5,2,TYW5-1+TYW5-2,True,TYW5,True,True,TYW5,True,True,1f68717faf9595e8fad1da65c406ad1aec14722af977855e2b47078f77ddabd0,6cdb6abb9b0089c0977a718344317a939d870503c382946cb62ed28d9a4b3d8e,03b5c9a4795c5765836283d0ae27d59d790d12beb236ccc03beaadb79f177ee8,44056b8c0315adaff020ec8b638867811680ae1a740f3e08aa61f90ed8f8d489,DONOR_UNSEEN_ONLY,4f8f625b9f8432cafab2c949bd61088f4897aeda14b9542ef64c1d6efb9caf3c,EVALUATION_80PCT,6,True,False
64,R01,64,ENSG00000130175,PRKCSH,2,PRKCSH-1+PRKCSH-2,True,PRKCSH,True,True,PRKCSH,True,True,f3cc68584ca6d2262f9b8e541a7fb2084784135116287da1181800561092b421,82b65dc9798d77dc8d3066b32f9ab7f2b463b40ad14e5ef3230f43c82e2dd131,03cbe23c904bcd5566752484c4d029632592e54240bccdeb589d6de736c51c8f,149d732ccff8aaa5ebee28e90202eb37942daa6932a16268af22c9c2d8e3517f,COLUMN_UNSEEN,0d43d9a44c5abe2037b7bb8cfe922a99b22f7803d76ef274a04dd79a5609a537,CALIBRATION_20PCT,0,True,False
65,R01,65,ENSG00000114978,MOB1A,2,MOB1A-1+MOB1A-2,True,MOB1A,True,True,MOB1A,True,True,78e5d2c024b82d24728518b86e9a6478c4e52b13e7e065b732d937d32bee1760,8c678c1bcd68ee5f1498244585f143acce30f2c84d0b0474459463cdd0ff5a93,03d0233cac71cc0155c45c39944a1ce93dd30253bc5c98e7a51d41109739e7c7,32d2a0c47469d8f0f4e4104fbb6b8ff107dd1cb79b3345d99beccab6a4adfa3e,COLUMN_UNSEEN,97b120d8dc0ea4b44eb43e7ed5027cd731d08c453ee8bdfe8300eb6e9bcaf3b5,EVALUATION_80PCT,0,True,False
66,R01,66,ENSG00000183690,EFHC2,2,EFHC2-1+EFHC2-2,True,EFHC2,True,True,EFHC2,True,True,b8b41ad3f2469c71b1286d6d85de0b6013dd7de69b86fbb037d29227fa1cd0ff,de8c639ccc2a7769bd206fc35ea42f01dd81ef4b664d3019a8c52a459da9593e,03d522c7d041aa0793d1040c391d9fb38ef0ec6cded9f238f9bcb21b60ba6bb0,d3ba941b1dab94748b9870e8f3482672bca0dd88eceb931cb750f221cc0b507a,DONOR_UNSEEN_ONLY,b754c77b0238c56aafc5336ecc53f4200488d76ee0ee1e0395e8cac2460fc5e1,EVALUATION_80PCT,6,True,False
67,R01,67,ENSG00000128610,FEZF1,2,FEZF1-1+FEZF1-2,True,FEZF1,True,True,FEZF1,True,True,11d3222966d075075f4907184b87ae32ef22b9bce43ed3fade19ccd8a44a514e,919fbbefb347d158979ec6b6d49d8183ea519f061e2ddb82eaa6383814ddfe22,03d84c07d67c21addf02a1753f6dba779a1ec747ea2f8621940fe2bbd604b960,c836208dd5d967a6967d8f1ff8f9347286129300e305d4af0c720f98a80e4de0,DONOR_UNSEEN_ONLY,e6649e9b7cae54d87dc99d35c6172ee2c4c3467ce42035557b14fad18fbbed37,EVALUATION_80PCT,6,True,False
68,R01,68,ENSG00000148704,VAX1,2,VAX1-1+VAX1-2,True,VAX1,True,True,VAX1,True,True,3264ff8e662a87373aa296bcbff2f7830fcd9aaf40986a06e1086fc1e1bc4951,cef06195e404232965f773222e2e4a3cb6da840037ec7d738474190e2f1cea43,03f3cf23b60f7f809a06cff02719e34d867a0c65369ec7ace9780a931831d3d2,f37ce806caa2dd02a2bd9144977a10685f163c3cf797cc5916db4dae1a519e6b,DONOR_UNSEEN_ONLY,51d6446fe13649a8f613f2f06e1a86c9965fec74bdc04fd2300a4995e6335dc4,EVALUATION_80PCT,6,True,False
69,R01,69,ENSG00000059377,TBXAS1,2,TBXAS1-1+TBXAS1-2,True,TBXAS1,True,True,TBXAS1,True,True,43ea8e079228e490cee4054009aa2f5bfb2a9b608ae6a0b80304cce271a960ea,436a7aa216c01eb81503b189049ccc24a5fb641497b42403dad668988a0c9f6f,040290217e9b3d6730fd1678e1a8f7b0a940ce2531dea3b94f726ef01f51fff0,9d929e5e9156ff2fe541d848e1865f781c8736a52cd164fc5fdd6cdf5031e425,DONOR_UNSEEN_ONLY,67fdf72673ff4245715232cc24e31fe8d5183fd0bb0ff42a12ceaeb74946abf1,EVALUATION_80PCT,6,True,False
70,R01,70,ENSG00000178860,MSC,2,MSC-1+MSC-2,True,MSC,True,True,MSC,True,True,1c6be8b3c42ff176cbec4447e43cbfe086dcac775f98e489e29c4426a312f009,f7ff094fb9241a0289ec8860d28906f97519cb4b611351aec077ea0a63bdad03,0404aabcd4f9e4f057dddf62d57cd8ee7e7f9854bf8406a0ea880cea675787fc,1ea356fd669f967e180754482b56836042cf14b8c77a306265fc5d54912908d4,COLUMN_UNSEEN,35aa0ee97f6cdc525ab841ea50a084eaebba0960a09c7345b4c0ca93d7559e91,EVALUATION_80PCT,0,True,False
71,R01,71,ENSG00000119919,NKX2-3,2,NKX2-3-1+NKX2-3-2,True,NKX2-3,True,True,NKX2-3,True,True,232bcce1854291b886376ff56ce77077619b44630e5c44e25a971d1ed21ce9b0,06c67f4343c0bf1cc052e02cce162dd460762c17af63cbd02a171fecf727c088,0415f8823e4fbb24fb6a9c806883edf39e73a5726f3cad0c2361e87533366740,249965086c7513638562c9496691d93c7fc25ebe1aa45102956a6909fb85ba44,COLUMN_UNSEEN,af82d4d3881ac228f3fe9fcd9f80b9c5e39b2260f37c808b50d1e2e796010334,EVALUATION_80PCT,0,True,False
72,R01,72,ENSG00000128595,CALU,2,CALU-1+CALU-2,True,CALU,True,True,CALU,True,True,af535361fdbd6847581efd556820d1439c737e6aa144b51078d8a1db1d5b7b39,6008fb44bb014f1c9e6c2ff598f74015896ae73942665d10e67f85bc57847979,041e0510352c624ae720352cdd2a821f4569f6f92fd25fb9ad9d694ae9ea2f07,97e5b48b0a789699383ccade5b84988f51edefb826b10a848d9671959bac4cfe,DONOR_UNSEEN_ONLY,e9fe04e32e2579102f92863b9fdc9a60152bee0d4300710ebaead735bfc432c3,EVALUATION_80PCT,6,True,False
73,R01,73,ENSG00000112837,TBX18,2,TBX18-1+TBX18-2,True,TBX18,True,True,TBX18,True,True,10d6fcceffb23c6626fb33db3d9d4aa00011d195a837264024a5243e2867a4b1,fc69e48bbe575c97820163a32d483be7a58a58b5bfb1168bfc10c2950ccad543,04234d387159a5d5e1c1c72944415e5e16d4571116f6680b118332caf1308055,1c3545c72bbc8c5c69bb8bf1775d894920095b910f8a67f597a8af7beb571198,COLUMN_UNSEEN,23d49bcd17a25f08cf26c12859495d19738a3bba611c14fc0a93728e5ec17f58,CALIBRATION_20PCT,0,True,False
74,R01,74,ENSG00000158864,NDUFS2,2,NDUFS2-1+NDUFS2-2,True,NDUFS2,True,True,NDUFS2,True,True,94bddf00d0d866355a4e1c306ecd6054e2ba447b27fce2d0588ce5d17864c15b,7a2696ef4ff0342e6a5d876814e8b6828c3448f7417d4e0a5f4686586ef4ed91,043a307bf48ed201ba8321de6cbb5c7ede18df205c5d72674b2f15f0454df68f,f3679a30aa9d56f00e3e75fdc49b64d95a67e88e6eb5d989bdcebc0671ddafbb,DONOR_UNSEEN_ONLY,7c86749b2ff4b955d2619e292f2cf29cb9f73f2c56baa19bd74a69492f95de65,EVALUATION_80PCT,6,True,False
75,R01,75,ENSG00000068028,RASSF1,2,RASSF1-1+RASSF1-2,True,RASSF1,True,True,RASSF1,True,True,c64fcb2200226bef90732151db30b917bc4207c44d597f379cb8a0eea86aa31e,6fe03b8f89165e1a1ada49f9dda0a158ae9be5c46b32441d0f282e084e64a470,0442eed84105ac48b3ec18c6a580b9aa299e2b1df2379a7d6d8a4db6d900fe6b,d3580228eda61be3a6875bcbaca5298d45fed977b1905991ee385b7ca9c5ff80,DONOR_UNSEEN_ONLY,d06a6a6abfab94ab79b55ee5b8df8c73e2dae2ce8db6f9227ae0cb7c025e15cc,EVALUATION_80PCT,6,True,False
76,R01,76,ENSG00000163864,NMNAT3,2,NMNAT3-1+NMNAT3-2,True,NMNAT3,True,True,NMNAT3,True,True,eefa25cb3f52cfdeb6401e3f2ac42c3c035ca76aff57355e706458bd8dbcf576,20f48cb048dd8d607474e2a2409479a10591aa91fad49d33493eee64a3a14da8,0443c24877ef1aea1a2b7c12e33f3ee943dd9efba5bc0d95e91a1a6018b6187c,e5f18d39ec955a2284e08d019f7e77fd060f755f92af5bb9f1a69885e457c97e,DONOR_UNSEEN_ONLY,94426fec9783d77471af9b37f7164de03f85d675e7623f2d956fc3e6df17e125,EVALUATION_80PCT,6,True,False
77,R01,77,ENSG00000176945,MUC20,2,MUC20-1+MUC20-2,True,MUC20,True,True,MUC20,True,True,c97215478f03f9ca1d1af6f85337f12d50b56ddb590d89990e7ba11018188beb,0b0110ffa9df098d6a16f274bf4997d083f0adb5384d9a95246ff6d4c41ece21,046abceaf225015f6a9af24eadc3f0667edfcafddd2e64d4b53e797642ac4094,d9388e3f71899e478d3e8568eb31bdbb1c34bb1e685548588e9d84fd73d3097b,DONOR_UNSEEN_ONLY,cae25970f8ec80afbda5c40918c4bba4e87b797d415ad4b7beb662534baf482d,EVALUATION_80PCT,6,True,False
78,R01,78,ENSG00000099385,BCL7C,2,BCL7C-1+BCL7C-2,True,BCL7C,True,True,BCL7C,True,True,90ae7182805578327927b75cafc76f2425f8b5ac232c6862fcf47ba81352d531,e29d83a660d5281c914cd1eda6b65e8f16801263befc2329ad41529c3367dc73,047f44049a3724f8aac92be8223c45159245c7dbce7c0967cfd25abdbc825603,4738fcf546de699bec23a7c86f45c0bba9fc9f398fbbf2e20abf3eb0e84a671e,DONOR_UNSEEN_ONLY,81fa2974a2060d1a96355688b8fec9b9fb424f76d82dc2ebad6d9e9fe2ccd71a,EVALUATION_80PCT,6,True,False
79,R01,79,ENSG00000170871,KIAA0232,2,KIAA0232-1+KIAA0232-2,True,KIAA0232,True,True,KIAA0232,True,True,4deb01ad8cdd57754c7b97c2aa05f3b15afe1ff77b2a1e62ee8be2d71cde0f13,7edadc1d9c616fe8fc8a3981b7c01a3bdfab2a3c7de7ef13bbffa43180f7b7b7,049f0cc6300a51971a98e0696b405bbea0c105b973f651c737004a299892fcc6,5de661dc256b1031266bcc97a00311d568ea9361d93961423cbcb7b1e66088c7,DONOR_UNSEEN_ONLY,38f010c4fcb16b2d1eb7b5bd51c3ec7513a8821fdd05a770148395e1582ae1fa,EVALUATION_80PCT,6,True,False
80,R01,80,ENSG00000114670,NEK11,2,NEK11-1+NEK11-2,True,NEK11,True,True,NEK11,True,True,5df82b62769c76957c0e70a20d2dc2e1ddf62cbae19ea87b8d8ea5530b7570c2,812bd9d679b8de6c3423933e0b5eb0cf6273c716e92d4fa10e50ae01c96c1990,04b12bac897d76b750edaec2150bce286e0e6ef4ca1c2d89f8d3afad42a41ed9,5922aba2cc625fda57fbe94f3594195b33723be922c9287b5ba49620e3a78b9e,DONOR_UNSEEN_ONLY,7dc8bc290dcc97444bf700b1da9d1eff8f5e42ba07a9711a92263e3481f9f551,EVALUATION_80PCT,6,True,False
81,R01,81,ENSG00000160183,TMPRSS3,2,TMPRSS3-1+TMPRSS3-2,True,TMPRSS3,True,True,TMPRSS3,True,True,9bed985fade9b759999e1f3bc6c243bcf0e7ea1f1665d14eb664255ce678cf68,8ba26e105422dd2e51ce7616f5a2630dbf6fc6b369ba628bac52410e111cf000,04ca3f9e205878c42ef0167262e30a23c3eb946ab438942ed1c159a742d6bce8,b2c21fca51bd13895e746b2e8dfbc8170c842b8d7c1886e83af0a2fe0d01b2fb,DONOR_UNSEEN_ONLY,5ee5bfb714a86730cc1a4f4bbcd790420e456566cac29fc228004a43e805d0da,EVALUATION_80PCT,6,True,False
82,R01,82,ENSG00000189143,CLDN4,2,CLDN4-1+CLDN4-2,True,CLDN4,True,True,CLDN4,True,True,d9997da2687ede128a857c683c946403aac6e93dcfbf0f88f56eab4794e15867,817e4931a92369e2b49afb597ed661c884c00a4b18e3946c41b74051172cfe0b,04d5a4cacf19092d946941657b0a2aecaeb2be38d1a87905330fa8fb4e21303a,235dc474b4fbcc501b70a92745dafeab8649132fbfa063a36b73e44d48005545,COLUMN_UNSEEN,7568f47b99ebae510c8e7f147339cd3b29cb683966611ab1420b05cc5679baf4,EVALUATION_80PCT,0,True,False
83,R01,83,ENSG00000101421,CHMP4B,2,CHMP4B-1+CHMP4B-2,True,CHMP4B,True,True,CHMP4B,True,True,d1801fb87705c4d654e361040e7f9c84e081c2c8786ec00e21d2337e433e5408,07e2bfde0790b500ecca26072a34a55dc68eb861b679e50bea4192eae603fb94,04d86a25f1d1fa2cb7f77a9550933394cb732349744d3eda03fe6497a226c172,1b9e3bb9592c453860034493bc7444822e0af2e9a6524540f4637ce488334a78,COLUMN_UNSEEN,a2f84392dd12c5448b5489787f946ec0a035868df7bde26936078ba3fe1cc0fa,EVALUATION_80PCT,0,True,False
84,R01,84,ENSG00000198597,ZNF536,2,ZNF536-1+ZNF536-2,True,ZNF536,True,True,ZNF536,True,True,46fff1eebd99e6723e3fc84d510becb95d5198371f19619a88bc8f7707b4cfe5,6b4edbab2103e772538f944582d393a51db383a065977d64eed35287fbbd80df,04dc4d87dace2042db78f819259215f9b004ec99401ea2bb3d1ae566063e8b19,a77d31c49217382ed28bfa7613ac53a66f45f0c654e6ed7b013ee48ac2616747,DONOR_UNSEEN_ONLY,83541a6e5c8e06d81aa4f97863489e21c199ec55958137083c0e81b080eb5f4b,EVALUATION_80PCT,6,True,False
85,R01,85,ENSG00000143811,PYCR2,2,PYCR2-1+PYCR2-2,True,PYCR2,True,True,PYCR2,True,True,4ca67c1437bf17ee44cf0261b6f7cc10b17a836030fbcde2a3bf8e438cc3ccbb,c3e0e811c22d7a1e37d373576bf44dbd2d1909fcf29fb29ebdd9c4e23d9ec1eb,04edc7e86735e4d3c7b768f0de352470f2bd575a94e0ff565fede7ab1228f75a,d5b6845cadfac18a96bc67f6016414189116a39faa7a1da78048182976469558,DONOR_UNSEEN_ONLY,7a483f1affdec4c066d81c5d0f7d5a17ec8e65012735b6e1f622f1e65275d534,EVALUATION_80PCT,6,True,False
86,R01,86,ENSG00000113716,HMGXB3,2,HMGXB3-1+HMGXB3-2,True,HMGXB3,True,True,HMGXB3,True,True,190ba8b67898a6b275198fce6671be785c12e84c62b43e14760596e726765f48,6d100e9997cca7ea161dba9aaebcbc84bdb047dda495c75b62ee4151379669fe,04f500c66d5a2825012966a5c199519d80b388b487d1d5ca7f000c6ebb596471,1c164af625aa26e26c557fb23fa3921ac534bcbbfdb4382dc7c452e93a9b65cb,COLUMN_UNSEEN,b3452f2a8e6bbd9e923a36f0702a7dcc94f550b06c9882c19a8bc43adccaab1f,EVALUATION_80PCT,0,True,False
87,R01,87,ENSG00000131389,SLC6A6,2,SLC6A6-1+SLC6A6-2,True,SLC6A6,True,True,SLC6A6,True,True,b21f6c1d11512aebe21e7ccdf817a5f5caa073943e5460ae17887754e29c553b,a3ece0c970aa7dbffe7944ee8da4d064f3fe0918c2bbbf2322eb526e386b0c42,04f8aa0acf6069de212d082eb8fcf25f54a79487f77a308a03dd399261ae722b,68257890cb4302df22cc699a8e1eaf2e793ae3c73adb61150e61614ae8ca8485,DONOR_UNSEEN_ONLY,6f3af95fc1717936545036aa68e12cad027092c516dc584f9eedfa1382274aae,EVALUATION_80PCT,6,True,False
88,R01,88,ENSG00000172766,NAA16,2,NAA16-1+NAA16-2,True,NAA16,True,True,NAA16,True,True,4c07f9d57c9c2adb9fa062442deef37efc74c25532a20c3d556b2312a0adb585,662c5d0d890b21ada9c5ba2c92330ab91f7bfecce25b8355a3ca91dd6a0cdffc,05078359f0682b949e1e0c190e3108ecfaceeaef67e7ec753770d92b48e14a3e,6bb3c29fe1a0eb5741d087ccc9cec084230fb3fc7d31577c3a6585baeadf7d60,DONOR_UNSEEN_ONLY,804000562eab29085690c88e7086cdef439b5183de544547b3df8f61452a6a3f,EVALUATION_80PCT,6,True,False
