panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
474,CLINT1,highest_train_expression,73441.9609375,True,False
475,ZFR,highest_train_expression,73417.2109375,True,False
476,CUL3,highest_train_expression,73397.75,True,False
477,BET1,highest_train_expression,73251.71875,True,False
478,TRIM16,highest_train_expression,73072.3125,True,False
479,YTHDF2,highest_train_expression,72984.140625,True,False
480,KCNMA1,highest_train_expression,72882.953125,True,False
481,SSBP4,highest_train_expression,72702.78125,True,False
482,DEF8,highest_train_expression,72644.203125,True,False
483,WTAP,highest_train_expression,72571.5703125,True,False
484,EIF2AK4,highest_train_expression,72541.40625,True,False
485,RAI14,highest_train_expression,72488.5859375,True,False
486,SUPT16H,highest_train_expression,72410.515625,True,False
487,GAR1,highest_train_expression,72405.703125,True,False
488,CCDC107,highest_train_expression,72327.1015625,True,False
489,GNAI3,highest_train_expression,72256.484375,True,False
490,FABP5,highest_train_expression,72143.1484375,True,False
491,AGTRAP,highest_train_expression,72072.21875,True,False
492,NIPA2,highest_train_expression,71767.7578125,True,False
493,MPZL1,highest_train_expression,71621.734375,True,False
494,TOMM5,highest_train_expression,71536.3359375,True,False
495,XPO1,highest_train_expression,71408.5234375,True,False
496,PRR13,highest_train_expression,71364.5078125,True,False
497,EIF1AY,highest_train_expression,71309.25,True,False
498,GNPNAT1,highest_train_expression,71277.890625,True,False
499,CCNC,highest_train_expression,71165.40625,True,False
500,VMA21,highest_train_expression,71134.1484375,True,False
501,HNRNPUL1,highest_train_expression,71083.3046875,True,False
502,SNRNP200,highest_train_expression,70954.0546875,True,False
503,TRIP12,highest_train_expression,70880.625,True,False
504,SMIM15,highest_train_expression,70819.71875,True,False
505,TERF1,highest_train_expression,70745.828125,True,False
506,VPS28,highest_train_expression,70552.1328125,True,False
507,GTF2F1,highest_train_expression,70529.34375,True,False
508,HP1BP3,highest_train_expression,70374.9296875,True,False
509,ABI2,highest_train_expression,70349.3203125,True,False
510,PNO1,highest_train_expression,70294.265625,True,False
511,LTBP3,highest_train_expression,70122.0546875,True,False
