panel_index,gene,selection_role,train_expression_sum,in_scgpt_vocab,uses_test_expression_effect_or_error
502,LIMS1,highest_train_expression,46954.125,True,False
503,UBALD2,highest_train_expression,46839.90234375,True,False
504,ANKRD11,highest_train_expression,46615.55859375,True,False
505,AKAP9,highest_train_expression,46551.82421875,True,False
506,HHEX,highest_train_expression,46534.42578125,True,False
507,FRG1,highest_train_expression,46476.08984375,True,False
508,LMO2,highest_train_expression,46462.6328125,True,False
509,TMEM106C,highest_train_expression,46219.6796875,True,False
510,KPNA6,highest_train_expression,46141.7109375,True,False
511,UPF2,highest_train_expression,46140.65625,True,False
